FRUITS_VEGGIES,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,DONATION,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,WORK_LIFE_BALANCE_SCORE,DAILY_STRESS,ACHIEVEMENT
1,6,5,9,10,3,2,2.4871666443025475,5,4,7,10,6,1,8,4,8,3,665.5347364115396,5,7
1,7,9,10,10,2,6,8.071046692198376,6,9,8,6,0,1,7,5,10,1,728.2808049708981,0,7
2,3,5,8,5,0,5,1.8150658365107564,2,4,7,3,3,1,8,9,6,1,666.7815065836511,1,7
1,10,3,6,2,2,4,3.7175933027370656,3,6,7,1,1,1,5,7,7,2,667.7842670870008,3,7
2,8,6,7,5,2,5,1.7128620419154243,3,2,6,1,3,1,6,1,7,3,656.4644035862314,1,7
3,5,3,10,10,2,6,3.521088432642639,8,10,7,0,1,2,8,8,6,2,745.3876268614521,1,7
2,9,5,5,10,3,6,6.844813268237685,8,2,7,0,0,2,8,8,10,2,742.9310373463525,1,7
3,6,5,8,9,5,8,3.7308351648993927,5,8,6,2,2,2,10,7,2,2,725.6114131866912,2,7
1,4,8,5,6,2,7,7.497868534027385,10,3,7,0,1,2,10,7,6,1,726.5519183193754,1,7
4,7,7,10,10,5,7,8.294875175189523,10,5,7,0,0,2,10,7,8,2,782.1817217840432,0,7
4,2,9,6,7,2,4,2.6797200349575077,6,1,7,0,1,1,6,4,5,1,705.9287961051124,1,7
3,8,8,6,5,1,6,7.976470116465669,9,0,7,1,1,1,3,4,7,2,692.9155680427716,1,7
4,3,4,4,4,2,5,3.842045177164652,9,1,7,7,2,2,8,3,3,3,677.036932234253,2,7
3,7,7,7,4,3,6,3.21640352732479,8,3,8,4,3,1,6,1,7,2,685.1608201763662,2,7
2,4,6,10,10,4,8,6.793261350438255,5,5,6,10,2,2,10,8,4,3,696.8110238068846,3,7
4,9,5,5,8,3,8,4.7482395179726335,8,8,7,0,0,2,6,4,9,1,744.4162026392587,1,7
5,6,3,8,6,2,8,4.0,9,3,8,0,2,2,6,7,7,3,723.357026377604,2,7
2,2,7,4,4,2,6,5.906143254765766,2,6,7,3,3,2,6,5,6,1,664.577644646446,4,7
1,9,2,7,1,3,3,3.344324629406749,3,8,7,0,2,1,5,6,8,3,667.6630126378548,3,7
2,7,9,8,10,4,7,7.34510166261227,10,9,6,8,0,1,9,8,8,2,746.5185643863211,1,7
2,5,5,4,10,2,7,1.4557444698160538,2,7,6,5,0,2,8,6,4,2,688.2198989532058,4,7
2,0,3,9,4,4,6,1.0,3,0,6,8,4,1,4,0,2,3,627.6446926173105,4,7
3,8,8,10,9,4,8,4.362971166443151,9,3,7,0,0,2,6,7,5,1,748.6348540153226,0,7
3,7,9,9,7,2,9,4.056536588441551,9,4,7,0,3,2,2,6,5,1,729.6883412126328,1,7
3,2,6,8,9,3,9,3.6542925523249616,5,4,7,0,1,1,4,7,6,2,703.207424468605,3,7
4,4,8,10,10,3,7,2.3092234785178665,2,8,7,0,0,1,9,7,10,3,737.7056070002956,0,7
4,8,5,7,8,0,7,5.0,8,10,7,0,0,2,6,2,10,2,734.4909650612213,1,7
3,4,5,6,7,2,7,4.895105261323617,7,6,5,5,1,2,4,5,5,3,684.1636368397207,4,7
3,3,9,6,10,3,5,6.369982807596577,5,2,6,0,1,1,4,3,5,2,685.9117325544726,1,7
3,2,9,5,9,3,6,1.0,3,10,8,5,1,1,10,3,7,2,679.5762676210966,2,7
3,7,9,10,9,4,8,3.8435584831788785,7,10,7,10,1,2,7,8,7,2,740.9828686097181,3,7
2,10,8,9,8,4,7,3.051239387793746,10,2,6,0,2,1,10,2,5,1,730.4049843539143,1,7
1,1,4,2,5,0,4,3.0,6,1,6,3,4,1,2,0,4,3,619.7690341079558,2,7
1,7,6,10,10,5,7,3.5822390207249004,10,5,7,10,1,2,8,3,8,1,710.6039395253904,3,7
2,5,7,4,5,2,4,2.031779361927004,5,4,6,3,2,2,5,4,6,2,663.9031779361927,2,7
4,4,7,7,5,3,5,2.9648330037418344,8,5,7,1,4,1,7,2,5,2,685.5502912050282,4,7
2,9,5,8,8,2,6,5.904013819761825,5,5,6,0,6,2,5,6,4,3,688.3018615994207,4,7
2,5,5,5,5,2,6,5.5280216754765075,5,8,7,0,1,2,7,4,7,3,717.969591814581,1,7
4,6,10,9,8,3,7,5.963691938707433,5,8,7,0,0,2,10,5,10,2,771.0642155971332,0,7
3,8,7,6,6,3,7,2.390870133522819,7,9,7,0,0,2,8,1,7,3,737.2620602654775,1,7
3,10,8,9,5,5,8,2.8377665942175208,9,5,6,0,1,2,3,6,9,2,739.1046507226827,2,7
3,7,4,9,10,2,8,2.987392480024241,5,2,8,0,1,2,3,4,10,2,693.0075645119855,2,7
3,8,5,9,10,1,8,6.0338847653231635,5,3,7,0,0,2,10,6,10,2,747.04442850447,1,7
4,8,5,3,7,1,6,1.9452007557546473,5,1,7,6,3,1,7,1,3,2,658.3527399622122,4,7
4,5,6,6,9,3,7,5.8419391328925245,6,3,7,5,4,2,6,5,6,2,684.7,4,7
3,3,5,8,9,2,3,2.2711145693353183,4,2,7,2,1,1,5,5,6,2,682.4632743391483,1,7
4,4,6,6,9,3,7,4.841186830713941,6,3,7,5,2,2,5,4,6,3,684.8349911938932,3,7
3,3,8,8,8,2,8,5.511049053287698,5,7,7,0,0,2,5,5,6,2,720.1722572640997,2,7
3,9,9,9,10,5,8,6.50069147594704,8,4,8,0,1,2,7,6,10,1,769.3134867728887,0,7
3,4,5,5,9,4,7,4.8581770531571635,7,3,6,4,2,2,5,5,5,3,684.4589009903672,3,7
2,4,8,8,5,2,1,3.578753877769113,1,3,6,3,8,2,4,1,5,3,645.7263738366693,5,7
3,10,7,4,5,4,4,8.622381264956633,4,6,7,8,1,2,10,4,10,3,696.2305400159538,3,7
4,5,9,10,9,4,9,3.62378057852945,7,6,7,3,0,2,5,7,4,2,726.1952145774208,1,7
1,2,3,5,3,1,3,1.6287002263674968,7,1,6,3,2,1,5,0,4,3,625.3867793692382,3,7
1,6,3,2,3,0,4,1.0576642021343707,5,5,6,10,2,2,5,2,8,2,639.4797444548024,2,7
4,2,5,6,4,1,8,6.899957967580028,7,7,7,0,1,2,7,7,7,3,719.3085079579637,3,7
3,5,5,5,8,2,8,4.081469605653572,4,1,7,0,0,2,2,3,6,2,705.1736084942785,0,7
3,4,7,7,5,3,3,7.114844030085973,5,10,7,2,0,1,6,8,9,2,726.9916210027117,1,7
5,9,8,10,10,5,8,2.6028695130866613,7,10,7,9,1,2,9,8,9,2,749.4372271619507,4,7
2,0,6,4,3,3,7,4.47794727394217,5,2,7,6,4,2,7,3,3,2,653.4066831704265,4,7
3,9,8,5,4,2,5,3.86256348708912,6,6,7,4,4,2,10,2,4,2,682.8544227866056,3,7
4,4,3,6,8,4,2,2.0,7,4,6,5,0,2,3,2,5,1,668.383320512262,3,7
3,6,7,6,5,4,6,8.575971959338439,5,9,6,1,0,1,5,9,9,2,728.9744389280187,3,7
2,5,6,10,7,2,6,2.4884891216289384,8,10,5,8,3,1,10,4,3,2,675.8358009740107,4,7
4,8,6,7,8,1,7,4.134986235120694,7,10,8,0,1,2,7,1,8,2,734.4294765997051,1,7
3,4,4,5,9,1,5,1.0,8,3,7,5,9,2,5,1,2,1,659.5872194990868,2,7
1,3,5,6,4,2,5,0.5488629902483503,8,2,6,0,1,1,4,2,5,3,679.9804548039007,0,7
2,2,2,3,2,4,3,1.634030535243507,8,1,8,0,1,2,10,1,4,2,677.4536311411746,2,7
5,10,8,6,4,4,8,3.099298042189175,3,7,7,0,1,1,5,2,5,2,714.7,2,7
3,2,3,10,5,3,7,0.927672940744694,8,0,4,8,1,2,9,4,1,3,663.5289656189999,5,7
3,8,3,6,3,0,8,2.5364091191344422,8,3,7,1,1,1,5,3,6,1,697.4153228678938,0,7
0,8,4,5,8,1,4,6.3790714325215685,5,1,8,9,1,2,3,6,4,1,660.4679143030949,2,7
3,9,4,3,6,0,7,2.6486821874197832,5,4,6,0,0,1,5,3,9,1,680.4439211240634,3,7
4,5,10,10,5,5,7,5.52434265925428,9,9,7,0,3,2,7,7,7,3,733.3756573407456,3,7
2,3,10,9,10,5,7,5.062438861424206,6,9,7,0,1,2,10,5,7,4,750.9604553877647,1,7
4,9,6,7,10,0,8,9.986222615010739,7,3,6,0,0,1,10,5,9,2,749.3519670724771,1,7
4,6,8,8,9,2,6,3.6091555477271253,9,10,7,3,2,2,5,3,6,1,733.7340786628833,2,7
3,10,9,3,10,1,7,2.2525294831290052,8,2,6,10,2,2,9,1,9,3,693.536955295285,4,7
2,7,4,4,10,2,7,3.191001010098703,4,5,6,8,0,2,8,6,4,2,686.9258122214525,4,7
2,4,8,5,10,2,3,7.674895984568301,1,10,6,0,4,2,8,4,8,3,698.1403328493815,4,7
4,4,3,10,8,2,4,1.6971690676916245,7,3,7,1,9,1,6,2,8,2,666.7352823997403,4,7
4,0,10,10,4,4,7,9.727566249089815,2,3,5,10,0,1,9,9,9,3,691.6801291495995,0,7
2,3,4,7,3,2,1,4.650237125648081,2,1,6,1,7,1,0,3,3,3,601.0780572452729,3,7
1,7,4,9,9,1,5,7.567211776717359,9,9,7,8,1,2,3,8,6,1,701.0534803358722,0,7
2,3,2,3,5,1,6,5.227179557023515,3,7,6,7,6,2,6,5,5,2,641.78620524694,2,7
2,7,4,5,3,2,2,2.3779323178852336,7,2,7,5,1,2,4,3,5,2,664.5915215129662,2,7
3,4,6,7,5,4,5,3.599662216570234,8,4,6,0,4,2,7,2,4,3,685.4930279630139,4,7
2,1,5,10,6,4,5,2.6428819100587075,8,1,7,7,8,2,4,1,6,2,660.6928992470998,2,7
4,5,6,4,9,4,7,4.082451720529493,6,2,7,3,3,1,5,5,6,2,685.7398880500666,3,7
3,8,5,10,10,2,9,7.0,6,3,8,0,1,2,10,8,10,3,748.4715130803465,1,7
4,9,3,3,4,1,6,2.694689323303269,5,3,8,6,2,2,6,4,4,3,666.6457043398257,3,7
2,6,3,5,5,2,7,1.6306816521934437,4,7,7,0,0,2,8,6,8,2,714.5672230628888,1,7
3,10,8,6,10,4,7,6.3851610945907264,6,5,9,0,0,2,8,7,10,1,764.8770322189181,0,7
1,0,2,1,3,0,6,2.83703152114841,5,6,5,0,5,1,4,4,4,1,616.4646959674033,4,7
3,1,7,6,8,2,1,2.734186047343585,5,0,8,6,3,1,5,3,3,2,632.9959488371594,4,7
1,9,4,2,3,2,6,2.0,7,0,7,5,1,2,4,3,5,2,661.1221026535854,2,7
3,5,6,9,9,5,7,7.128795517736948,8,2,7,0,3,2,10,6,6,2,736.2674341730581,3,7
3,3,10,6,9,2,5,6.137544106872383,3,2,5,0,1,1,5,3,5,1,685.7390785902569,0,7
2,4,7,9,7,1,6,4.459153915835077,1,2,7,1,1,1,5,6,7,2,697.9210814505918,1,7
3,9,5,7,10,0,8,8.999998661547902,7,3,6,0,0,1,10,5,9,2,748.7739298358862,1,7
4,8,2,5,3,3,8,4.894685218139371,4,2,6,0,1,2,5,3,9,4,705.8002382742992,1,7
1,3,4,2,4,5,4,2.72158509211749,4,0,7,5,2,2,4,2,6,3,638.4742439754353,3,7
3,5,7,7,5,5,5,3.329267688094166,9,5,6,0,4,2,7,2,4,3,685.0365858495246,4,7
3,1,5,10,10,3,8,3.6925235557120413,9,6,7,6,0,1,6,5,8,3,697.7315895117058,5,7
1,3,5,3,10,1,3,3.032975273738249,2,9,5,10,4,1,10,2,4,1,644.1719710173226,4,7
3,4,4,9,10,2,3,3.5529444561935746,6,2,7,2,5,1,8,3,4,3,652.3317666737162,4,7
4,4,6,5,8,3,6,7.0,3,8,5,0,3,2,6,7,5,3,699.103068494875,2,7
3,8,9,5,6,4,8,1.1390438480494165,8,9,7,0,0,2,10,2,7,4,739.5,1,7
3,10,8,3,10,3,5,1.4533517798122115,9,2,6,8,3,2,10,1,8,3,696.2785762789201,3,7
2,7,4,8,3,1,7,3.736737232798145,3,9,7,0,1,2,6,5,9,2,728.3712206992209,0,7
4,3,8,7,5,4,5,3.6944128016904294,6,4,7,0,0,1,6,1,5,3,703.9976623325479,1,7
3,10,3,8,9,3,8,5.671403800060922,3,1,7,2,1,1,10,3,7,3,714.1331146551719,3,7
0,1,3,3,10,1,4,2.4225484283119445,3,7,5,10,3,2,7,2,5,1,642.5831355992734,2,7
2,8,6,7,5,2,5,1.9579753248285947,3,2,6,1,3,1,6,1,7,3,655.2143258433741,1,7
4,8,5,8,7,0,7,5.0,9,10,6,0,0,2,5,2,10,1,733.5323068135458,1,7
1,5,5,5,6,2,5,6.900201838299511,4,4,6,3,4,1,5,5,6,1,668.80997981617,2,7
4,7,8,7,6,3,8,2.0,9,2,7,2,2,2,5,2,7,2,721.4854801366913,0,7
2,2,6,5,9,2,5,3.0,1,1,7,7,4,1,6,4,0,2,612.7533066342428,4,7
1,8,5,3,4,2,7,2.6251499543584442,7,0,7,5,2,1,3,3,5,2,660.6503012070775,2,7
2,0,7,9,5,3,5,7.768584320090568,4,2,7,9,4,2,9,4,3,2,651.9619909759366,4,7
3,7,10,9,7,3,6,3.8342125403943896,9,0,7,0,9,2,6,7,7,2,704.1657852708769,3,7
3,4,6,10,6,2,6,4.195093223158562,9,2,7,1,3,2,8,2,5,3,698.1586457519975,3,7
3,8,8,8,8,2,5,4.13221825124548,7,2,7,0,1,2,4,5,5,2,711.8236351789003,1,7
3,3,5,2,2,1,3,4.138843509348938,5,6,7,3,2,1,8,6,6,2,664.2457856848164,2,7
2,9,7,4,10,2,7,6.0,9,4,7,0,3,1,8,6,5,1,720.0057809749519,3,7
1,9,2,2,1,3,7,7.506649625456996,2,0,4,0,5,2,6,4,9,3,683.8844319225132,0,7
3,4,7,5,6,2,5,5.488183994576541,6,4,7,7,7,2,5,7,5,2,674.4317578659435,3,7
2,6,2,10,9,2,7,3.095448931573007,9,8,8,0,0,2,4,7,8,3,742.547565792195,0,7
3,4,7,4,10,4,7,4.491015358264512,6,9,7,2,0,2,4,1,4,2,706.3571576645711,3,7
5,9,7,4,1,0,3,1.0,6,4,8,0,1,1,7,1,9,3,683.3463545075356,1,7
3,4,3,3,5,2,8,3.703685977460796,5,5,7,0,1,2,5,6,4,1,675.3296792631097,2,7
2,2,8,9,10,1,6,3.9006420466810097,1,8,7,9,1,2,8,4,3,3,663.3285232926337,4,7
1,6,5,3,6,2,6,2.1988502461282855,2,4,5,5,4,2,9,0,4,1,649.893537946749,4,7
3,10,6,10,6,2,7,2.8322110003936696,9,1,6,0,2,2,10,2,5,2,734.6451254131447,0,7
5,10,8,9,10,5,7,4.4212800189514825,4,4,8,0,1,2,9,7,10,1,768.5148625572368,0,7
1,0,5,5,6,2,3,3.1249281381419767,3,2,6,2,2,1,5,6,2,1,631.8781663205683,2,7
4,9,9,8,9,2,6,2.958780800988729,8,3,8,9,1,2,10,5,7,2,735.0437497205313,2,7
5,6,5,5,4,5,4,3.7304185760486486,3,5,7,0,0,2,5,7,3,3,698.6521860679636,0,7
4,7,1,10,5,5,3,2.023682562335064,9,7,8,0,9,1,5,4,7,3,701.6957232916548,0,7
3,8,4,2,2,1,6,2.0,3,2,6,0,1,2,3,3,9,2,662.9487542167298,2,7
4,7,10,3,2,2,7,7.22957959619481,6,2,7,0,1,2,9,4,8,2,719.9634284378437,2,7
1,5,9,6,2,2,7,4.951857164021646,2,9,8,4,9,1,9,1,6,2,666.7652000592606,2,7
2,9,6,4,10,2,6,6.0,9,2,7,0,1,1,7,4,5,1,719.5675874839376,1,7
3,10,7,4,5,4,4,9.556791623173545,4,4,7,8,0,2,10,4,10,3,697.2272443980518,3,7
3,7,8,6,10,2,5,3.0,7,0,6,0,3,2,4,4,7,2,704.534585151549,1,7
2,2,7,7,9,0,3,4.559329420644306,2,0,6,3,4,1,6,1,5,1,631.735590388753,4,7
1,4,6,5,6,2,6,5.57461456224311,5,7,6,0,1,2,7,4,8,2,717.5319784352906,1,7
3,6,7,10,10,1,8,3.1853301795287146,7,4,5,0,3,2,7,2,10,2,697.9888018922828,3,7
1,2,2,6,4,1,4,1.2369074865724858,6,1,6,4,1,1,5,0,4,3,626.8234266587377,3,7
4,8,4,3,6,3,8,4.925269491999938,9,7,7,0,1,2,6,5,9,2,743.6342091524463,0,7
5,7,4,9,10,5,7,4.383734836100571,6,6,7,1,4,2,3,5,10,3,723.9848795491698,3,7
2,3,5,6,9,3,6,7.034670266726483,7,9,8,0,4,1,6,9,8,2,696.9930659466547,2,7
4,8,5,9,3,5,6,5.0,7,5,7,0,0,2,10,8,8,2,747.4681408617662,1,7
1,2,5,10,9,4,7,2.0,9,5,6,4,2,2,5,3,4,3,676.5990875032383,3,7
2,4,4,2,3,1,5,2.8556960938375395,3,3,7,4,1,1,3,3,3,3,638.342278437535,3,7
2,5,8,10,8,2,6,4.435662932869231,1,1,7,0,1,2,5,4,6,3,699.0,2,7
3,8,6,5,5,1,9,8.877795788421912,9,1,7,0,1,1,3,4,7,2,693.5182823393264,1,7
2,1,2,2,3,1,6,0.16862648561429017,5,5,7,1,2,1,3,2,6,2,653.9,1,7
2,5,7,3,10,3,7,6.40102149182279,8,4,6,1,4,1,10,5,5,1,692.4609193426405,2,7
2,7,5,10,6,4,7,8.421351699307792,6,8,5,0,0,2,8,5,7,4,736.3002461175297,0,7
3,8,8,8,3,2,5,5.686559438376444,7,2,6,0,2,2,3,4,4,1,712.3500658264294,0,7
3,4,5,6,7,2,7,4.984593366511331,7,6,5,5,1,2,4,5,5,3,684.2799713764647,4,7
3,4,6,4,10,4,7,3.6768010517523138,6,10,7,2,0,2,4,1,4,2,705.7414408414019,3,7
2,6,5,6,6,2,6,3.2069700742174723,7,10,5,1,3,2,4,7,6,2,684.9725461335914,5,7
0,5,7,9,10,4,6,4.121021099717733,10,5,7,10,2,2,8,3,9,1,708.5069966113831,2,7
4,3,8,6,9,2,9,5.248643771508227,6,6,8,1,4,1,6,5,4,1,710.2856455295904,3,7
4,9,10,9,10,5,7,5.996055069583226,8,4,7,0,0,2,8,4,10,3,767.8519909298357,1,7
0,3,4,10,10,0,5,3.309012705274781,5,3,7,0,1,1,8,4,6,2,680.9825393872019,1,7
4,10,10,7,10,5,5,1.0,9,3,8,8,1,2,10,5,10,3,735.9912059327875,2,7
3,4,8,8,7,5,7,4.3037878825761355,7,4,6,10,4,2,10,10,7,2,694.1350252508837,3,7
2,5,5,5,5,2,6,5.593744804825258,5,8,7,0,1,2,7,4,7,3,718.1354646530461,1,7
1,5,8,3,10,0,6,4.398076568984869,9,5,6,6,3,2,6,7,7,1,701.3825004603196,1,7
3,4,8,10,10,4,5,1.949233132053601,6,4,6,5,0,1,9,8,4,3,699.184728922788,4,7
2,8,10,7,5,1,5,6.4703087104157575,8,1,7,2,1,1,4,4,7,2,694.3666238125412,1,7
1,8,4,6,8,1,8,4.785820842562492,3,1,7,0,2,1,8,4,7,2,679.2680968957656,3,7
3,5,6,5,6,3,6,9.03675991057548,4,8,6,0,1,2,5,8,8,2,726.3532402412317,1,7
3,4,6,8,10,5,8,2.980322204877893,9,1,6,9,2,2,5,2,10,3,688.5312996547523,5,7
5,6,9,10,8,3,8,5.956874171392422,5,8,6,0,0,2,10,6,10,2,771.175189857675,0,7
4,8,9,10,10,4,8,8.870428824715711,9,5,6,1,0,2,9,8,8,1,776.0226652376713,0,7
1,7,8,5,7,3,8,3.4876362224542095,3,10,7,0,1,1,3,3,4,2,682.1629086673627,2,7
3,9,3,2,4,0,3,1.8091700621170113,6,7,8,0,2,2,8,4,7,2,689.7041344623116,0,7
1,3,5,8,7,1,0,2.53804531057925,1,2,5,6,4,1,3,1,1,2,598.5148123020465,2,7
2,2,4,7,6,1,4,2.746558500577312,6,4,7,0,0,2,5,1,2,3,660.4554799706326,1,7
3,8,9,8,10,2,7,4.695551480909055,9,2,7,1,2,2,7,5,8,1,728.3216636106818,1,7
2,10,6,10,10,0,5,5.0,7,1,6,5,1,1,8,2,5,1,681.2703186315517,2,7
3,4,5,6,7,3,7,7.0,6,7,6,1,3,1,7,8,7,3,697.4204557465839,2,7
2,6,5,10,7,4,6,3.2307817485296795,9,0,7,1,5,2,6,2,5,2,685.146156349706,3,7
2,3,7,8,9,4,7,7.012532118990405,5,7,7,3,4,2,6,5,9,3,720.1786953977163,3,7
2,10,6,6,10,3,8,6.3658959686236685,8,6,7,0,5,1,9,6,5,2,715.7341040313763,3,7
2,5,3,5,8,2,9,4.929067783866227,3,2,7,0,0,2,2,3,6,2,705.1609121753684,0,7
0,2,4,5,7,1,6,5.0,10,5,7,2,1,2,1,2,9,1,680.9529318662601,2,7
3,5,6,8,8,2,7,6.738233747923856,7,8,6,8,1,2,10,6,5,2,717.540296127699,4,7
4,9,10,9,10,5,7,5.975289282985006,8,4,7,0,0,2,8,4,10,3,767.8238045815212,1,7
1,0,4,0,5,2,3,5.954351254497617,8,5,6,0,0,1,4,2,8,1,672.7406566308468,1,7
3,3,6,4,4,1,5,4.719951804893364,5,10,7,0,0,2,3,5,10,2,696.61003614633,1,7
3,8,9,7,9,3,4,2.8916132033367785,9,1,8,0,4,2,5,4,5,2,710.035762130809,4,7
2,9,10,10,10,5,8,3.1708038545936965,4,9,7,0,0,2,10,5,10,2,745.3975176872437,2,7
3,5,6,5,6,3,5,6.0,5,3,6,8,8,2,6,7,5,1,673.4728242779805,4,7
1,3,5,3,10,1,3,3.562993840142571,2,9,5,10,3,1,10,3,4,1,643.7214552358788,4,7
3,5,7,5,9,0,6,9.109949150380068,9,2,6,0,3,1,10,1,3,2,700.7544981113886,3,7
4,9,9,7,9,2,9,4.778439857848463,5,3,7,10,3,2,8,4,8,2,694.3568797156969,3,7
3,7,5,10,5,5,5,3.0056969601175205,6,8,7,4,2,2,6,4,7,1,713.1830666218766,3,7
1,7,6,2,8,0,7,5.2069925784384266,9,9,6,4,5,2,5,8,6,1,700.8690903519699,0,7
2,5,5,8,8,3,6,5.516572628445979,7,7,5,8,5,1,6,9,5,3,682.1179477766285,3,7
1,5,9,2,5,1,7,2.005505799160421,5,0,7,0,1,1,5,2,8,2,679.212663338069,1,7
1,10,6,7,3,5,6,3.977007902052324,2,2,8,0,1,2,10,1,9,2,697.5092579513027,4,7
4,4,3,5,3,3,5,3.5618623817962844,8,1,8,8,2,2,7,3,3,3,677.0944475681304,2,7
4,5,10,5,10,4,8,5.596034229352727,7,7,7,3,5,1,5,6,3,2,710.4,3,7
3,5,6,4,9,2,8,4.926454804123338,2,1,7,9,1,2,2,4,7,3,665.1850517605574,1,7
3,9,7,10,8,5,6,4.677721298677503,6,3,7,10,2,1,10,2,9,2,705.5867344415869,2,7
4,8,7,8,7,2,5,5.050905494361107,6,2,7,0,1,2,4,5,4,2,711.721565971309,1,7
3,7,4,9,8,2,8,3.4279513566306994,4,5,6,0,0,2,6,6,5,2,693.8550346125444,3,7
4,2,9,6,10,1,5,3.5916565951234594,8,2,4,0,3,1,9,0,7,3,673.7973741156119,5,7
2,7,6,3,6,1,6,1.862012318520928,2,3,6,5,4,2,10,0,3,2,652.6613659396387,4,7
2,6,2,10,9,2,7,3.5867963194987347,9,8,8,0,0,2,5,7,8,3,742.3242114726223,0,7
3,9,4,10,6,1,9,4.0,2,3,7,10,0,2,7,8,5,2,698.4838804463917,3,7
1,1,3,2,2,1,5,2.0,5,1,6,0,1,2,8,1,7,2,660.3645882317309,3,7
3,10,9,6,9,5,8,6.297600903293192,9,2,7,0,3,1,10,1,5,1,727.0724263806238,1,7
2,6,5,8,7,4,7,4.322301540427416,3,4,6,3,5,2,7,2,5,2,675.8482666733997,4,7
2,6,5,3,4,1,6,5.51509596697825,7,5,6,0,2,2,7,7,8,3,702.8542483439221,2,7
1,7,6,10,10,5,8,3.4925880612821913,10,5,7,10,1,2,9,3,8,2,710.9266829793842,3,7
2,7,4,3,9,3,7,3.792997823307965,5,5,6,9,2,1,8,4,6,1,685.0498220323701,4,7
3,3,5,9,7,2,2,2.0918022770512206,4,2,7,3,1,1,5,3,7,2,680.6393195774974,1,7
3,8,10,8,6,1,9,4.297741233968336,9,4,8,0,2,2,3,6,5,2,729.5809035064127,1,7
3,2,3,6,6,2,8,8.732961221640494,3,3,5,4,4,2,6,2,4,2,673.0454602854327,2,7
3,3,10,9,10,4,8,7.681879767447693,7,9,8,3,1,1,5,6,5,3,710.5737021760204,2,7
3,8,7,9,3,2,7,2.748379516656587,4,2,7,5,0,2,9,2,7,2,711.6509888046456,0,7
3,10,5,4,7,1,6,6.816271773207061,6,4,7,1,3,1,4,5,6,2,677.8632543546414,3,7
3,8,5,8,10,0,8,8.27418942813215,6,3,6,0,0,1,10,6,9,2,748.3477932435196,1,7
3,6,6,7,3,2,7,6.590994271297377,6,8,7,0,0,1,3,8,9,2,728.5208350108596,1,7
5,7,7,9,9,5,7,3.7228330076696645,10,6,8,0,1,2,8,5,7,1,756.7429387043461,1,7
1,4,2,5,9,5,4,4.0,2,5,6,3,5,1,8,1,2,2,634.158433513219,3,7
1,2,4,6,5,1,5,3.714817933515797,6,3,6,1,2,2,5,1,2,2,658.5151904869768,1,7
2,5,5,5,4,3,7,4.381254564274435,8,6,6,6,1,1,7,5,6,2,658.1481327592666,4,7
3,10,9,3,4,3,7,4.471371152663885,5,2,8,0,1,2,7,3,9,2,717.9951615368852,2,7
4,6,7,10,10,5,8,8.912629786113662,10,5,7,0,0,2,9,7,9,1,783.4917784362349,0,7
3,4,9,8,8,4,9,4.168562989742589,5,3,6,0,4,1,3,2,6,3,690.7201177148512,4,7
0,0,9,0,10,4,9,1.001565105191473,1,1,6,0,0,1,3,4,6,2,662.9029736998638,4,7
4,6,10,9,9,3,7,5.888190813118157,6,10,8,0,1,2,10,5,10,2,770.7515067160853,0,7
4,3,4,6,4,2,7,3.5746964532184933,8,2,8,2,0,1,3,7,5,2,700.4551821280688,0,7
4,9,4,9,5,3,7,6.933927275539605,9,0,7,0,1,2,10,6,9,2,755.0042933519254,0,7
2,9,4,4,9,4,2,2.9404752996522285,9,0,6,9,0,2,9,1,3,2,666.2869030693392,3,7
1,4,8,10,10,2,6,2.416647335823074,3,1,7,0,1,1,6,6,4,2,697.706858143886,2,7
4,5,4,5,5,2,7,3.3134100865073934,10,2,8,0,0,1,4,5,5,2,701.3327971470626,0,7
5,1,5,9,4,5,4,4.883680955722229,3,5,6,0,0,2,3,6,3,3,697.9322879407227,0,7
4,0,2,3,9,1,5,0.3838388830449795,4,8,7,2,5,1,5,1,5,2,645.0048502137909,5,7
5,4,7,7,4,3,6,5.0,6,10,7,0,2,2,10,6,6,3,722.7668493670155,4,7
3,7,4,5,4,1,7,3.6309469782390833,9,5,8,1,1,1,4,3,8,2,700.6738106043522,1,7
3,6,4,9,8,4,8,5.121025000485193,5,7,6,0,0,2,10,7,1,2,723.1636924998545,3,7
2,0,7,6,4,3,6,6.493053504590662,4,2,7,8,4,2,8,4,3,2,652.8548625467865,4,7
2,8,9,7,10,4,8,5.004712191233672,3,2,7,4,3,1,5,3,7,1,692.168991956177,3,7
3,10,1,7,6,0,8,5.0,3,4,6,0,0,1,4,3,2,2,678.5218915690134,3,7
3,6,9,6,10,1,9,3.0564134387561475,6,9,7,10,4,2,4,2,5,3,689.7630635572242,5,7
2,4,9,7,9,2,6,6.580914832656063,7,5,5,0,3,2,4,5,5,2,701.5,2,7
1,0,4,2,5,0,2,1.1029046962469842,2,6,7,0,6,1,4,5,1,2,611.1190290795677,4,7
4,3,8,8,5,3,6,4.492598906853462,7,2,6,0,1,1,8,2,3,2,702.5636366017561,3,7
