,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
14693,5,4,7,3,2,6,1,2,2,8,3.0,6,2,7,0,3,1,4,0,5,2,0,626.7
14694,2,1,4,4,1,10,2,5,2,6,2.0,10,2,6,0,1,2,2,4,5,2,1,664.7
14695,3,5,4,10,10,10,4,2,1,9,4.0,5,2,6,5,3,2,5,1,2,2,1,672.2
14696,3,3,10,8,10,10,10,5,2,8,8.0,6,10,6,3,3,2,10,5,5,2,1,733.6
14697,4,5,7,2,3,8,5,3,1,0,1.0,10,1,5,6,7,1,3,1,5,4,0,618.6
14698,3,2,9,10,10,10,10,5,1,8,6.0,10,5,7,1,3,2,10,7,10,2,0,768.6
14699,3,3,5,5,5,10,10,3,2,6,2.0,10,2,7,2,2,2,10,1,2,2,1,678.5
14700,3,4,3,4,10,5,10,5,2,5,1.0,4,0,6,10,1,1,10,0,3,4,1,627.8
14701,1,2,6,3,3,6,2,2,2,7,1.0,10,0,7,0,6,2,5,0,4,3,1,632.6
14702,0,3,6,6,4,7,7,2,1,9,9.0,6,2,8,7,1,2,6,8,7,4,0,691.5
14703,5,2,6,8,6,9,4,5,2,9,6.0,10,4,7,0,2,2,7,8,10,4,1,731.2
14704,2,3,6,10,5,10,5,2,1,8,5.0,10,1,8,7,4,2,10,4,4,4,1,695.7
14705,4,5,4,4,5,5,4,2,1,3,5.0,4,3,6,8,1,2,4,2,5,2,1,643.1
14706,1,2,7,5,10,10,7,5,1,8,4.0,9,0,9,0,4,2,10,1,10,3,1,724.6
14707,4,2,5,1,2,2,2,2,2,7,3.0,2,0,7,0,1,1,3,3,5,2,1,612.3
14708,5,2,6,2,0,4,5,0,1,5,1.0,7,2,6,0,10,2,10,3,7,1,0,655.6
14709,2,3,4,3,1,4,1,0,1,6,1.0,2,1,8,4,2,2,3,3,5,1,0,621.0
14710,1,4,0,7,2,3,1,2,1,5,1.0,2,2,7,10,2,2,6,0,0,4,0,600.4
14711,4,2,7,10,10,8,3,4,2,7,8.0,10,7,7,4,3,2,7,8,7,4,1,724.4
14712,4,3,3,2,3,10,1,2,2,5,1.0,4,1,7,3,4,2,10,2,7,3,1,639.9
14713,2,2,0,3,0,2,2,0,1,3,4.0,8,0,7,0,6,1,1,3,7,2,0,605.0
14714,1,3,8,1,1,2,2,2,1,7,3.0,1,2,8,0,1,1,0,3,2,4,1,612.3
14715,5,1,6,10,8,10,5,5,2,10,8.0,10,7,8,0,2,2,8,10,10,4,1,762.0
14716,1,2,2,5,6,4,3,3,1,8,3.0,1,10,7,0,10,2,5,0,10,4,1,661.4
14717,4,3,4,10,10,10,4,3,2,10,7.0,6,10,7,0,3,2,10,5,7,4,1,725.3
14718,3,4,0,9,10,4,4,4,1,9,0.0,10,0,7,0,0,1,6,0,3,3,1,663.2
14719,2,3,1,2,6,2,0,1,2,5,1.0,1,0,5,10,2,2,10,1,2,4,1,586.2
14720,5,5,4,8,10,10,3,5,1,8,1.0,7,5,7,10,2,2,10,1,10,4,0,703.4
14721,3,5,10,2,2,3,1,1,1,7,2.0,8,1,6,0,3,2,4,3,10,2,0,655.8
14722,0,2,0,0,3,4,3,5,2,2,2.0,2,10,8,0,1,2,8,0,10,3,1,643.1
14723,3,3,7,10,10,4,4,5,1,5,1.0,6,10,7,0,5,1,2,1,8,3,1,682.8
14724,2,2,0,0,7,2,7,2,2,6,4.0,5,5,8,0,3,2,3,1,10,4,1,647.1
14725,1,3,2,3,7,3,3,2,2,4,3.0,3,3,5,7,1,2,3,3,7,2,0,615.5
14726,2,2,8,5,2,6,8,1,2,7,2.0,3,3,7,0,1,2,3,3,7,2,0,656.7
14727,5,3,0,4,8,4,7,0,1,6,7.0,10,7,6,3,5,2,7,10,5,2,1,695.3
14728,1,2,3,6,10,10,1,0,1,8,1.0,8,2,8,0,1,2,3,8,7,2,1,686.8
14729,3,3,2,6,3,10,5,1,1,8,2.0,9,3,7,3,2,1,4,4,6,4,0,659.6
14730,3,4,7,10,5,5,3,5,1,5,6.0,8,3,7,5,2,1,8,8,7,2,1,688.3
14731,1,5,1,4,4,8,1,1,1,2,5.0,1,1,7,7,4,1,4,3,2,2,1,590.0
14732,5,4,3,4,0,5,3,2,2,5,4.0,7,0,7,0,6,2,5,0,5,3,0,628.6
14733,3,1,5,6,3,5,2,5,1,10,2.0,5,3,7,0,1,2,3,2,10,4,1,692.8
14734,2,2,3,4,10,5,4,1,2,5,3.0,7,5,5,0,10,1,3,4,7,2,0,626.5
14735,3,2,5,4,7,6,3,4,1,4,6.0,8,2,8,2,1,2,1,1,4,3,1,676.6
14736,5,1,10,4,5,10,1,5,2,2,2.0,2,5,8,0,0,2,8,0,2,4,0,677.1
14737,1,3,0,5,3,3,1,0,2,1,4.0,1,1,8,7,2,1,6,5,4,2,1,578.3
14738,5,4,6,6,6,2,3,5,1,8,3.0,10,0,8,5,1,1,6,4,6,3,1,673.6
14739,3,3,2,7,10,4,5,5,1,5,4.0,10,7,8,0,4,1,8,2,5,2,1,688.9
14740,2,3,10,5,4,4,5,3,1,7,3.0,3,1,8,2,4,2,10,6,8,2,1,685.8
14741,5,5,8,9,6,10,1,1,2,10,5.0,6,10,7,7,6,2,8,2,8,4,1,681.1
14742,3,3,10,10,10,10,10,5,1,8,5.0,4,5,7,7,0,2,10,6,10,3,1,747.0
14743,5,4,7,5,10,10,4,3,2,9,4.0,5,4,9,10,1,2,7,5,5,3,1,684.7
14744,3,1,1,5,5,3,4,5,1,8,7.0,5,5,6,7,3,1,7,7,10,4,0,677.3
14745,4,3,3,3,10,10,6,5,1,9,5.0,10,2,8,5,7,2,4,6,7,3,1,705.9
14746,3,4,4,3,8,10,5,1,2,4,4.0,5,2,8,6,0,2,1,2,7,2,1,643.7
14747,3,2,4,10,10,6,3,2,1,1,2.0,10,1,7,0,2,1,1,3,5,3,1,661.5
14748,2,5,2,1,3,5,2,3,2,2,5.0,10,3,7,5,10,1,6,0,1,2,1,585.0
14749,4,1,8,5,10,2,10,5,2,5,10.0,4,10,9,3,3,1,8,9,10,2,1,716.8
14750,4,3,5,4,3,2,5,1,2,5,2.0,5,0,8,5,4,2,7,1,5,3,1,626.7
14751,4,2,3,6,7,2,5,1,1,10,4.0,3,3,8,0,1,1,6,3,5,2,0,665.4
14752,3,2,8,9,5,7,5,3,1,8,4.0,9,3,7,7,2,1,6,8,5,2,1,688.5
14753,3,1,5,10,10,5,4,5,1,7,3.0,8,10,6,0,0,2,10,4,9,4,0,742.5
14754,4,4,2,8,10,6,10,3,2,8,3.0,7,10,7,0,1,2,4,8,5,3,1,705.1
14755,1,3,2,3,1,10,4,3,1,7,8.0,6,1,9,0,7,2,4,8,7,1,1,674.7
14756,2,2,4,1,4,3,3,0,2,6,1.0,5,2,7,10,2,2,10,3,6,3,1,619.7
14757,3,5,10,10,5,10,2,4,2,2,1.0,8,5,7,0,1,2,10,2,4,3,1,681.5
14758,3,5,5,10,10,7,0,5,2,0,3.0,4,4,6,0,6,2,7,10,3,3,1,663.5
14759,2,2,3,5,8,9,7,4,1,8,8.0,6,8,7,2,4,2,6,5,9,3,0,718.5
14760,1,4,3,6,10,3,3,0,1,7,2.0,2,2,6,10,7,1,6,2,5,2,1,603.6
14761,5,3,6,10,10,8,10,4,1,7,5.0,6,5,8,6,2,2,10,7,10,4,1,744.2
14762,5,5,0,4,10,10,5,5,1,10,2.0,4,6,8,0,2,2,10,2,7,3,1,709.8
14763,2,4,2,1,1,1,1,0,1,1,4.0,5,2,9,5,0,1,2,7,10,3,0,609.9
14764,2,1,4,10,4,10,10,2,1,10,6.0,10,4,6,7,2,2,7,4,4,3,0,710.6
14765,2,3,10,6,10,5,4,4,2,7,3.0,7,5,7,2,6,2,7,5,5,4,1,681.3
14766,5,2,4,2,0,1,0,1,1,3,0.0,6,0,7,10,0,2,5,1,10,4,0,626.7
14767,1,5,4,4,8,10,7,5,2,3,7.0,6,3,6,0,9,2,5,2,2,2,1,648.6
14768,2,2,1,2,1,1,2,2,1,7,1.0,5,10,6,10,7,1,4,10,7,2,0,621.2
14769,3,4,2,6,3,8,3,1,1,7,6.0,6,1,9,8,2,2,5,2,2,1,1,649.2
14770,2,4,10,5,3,8,7,4,2,8,8.0,10,5,8,0,3,2,10,6,10,1,1,716.1
14771,5,2,10,6,10,10,6,5,2,7,4.0,10,2,7,0,2,2,10,1,10,2,1,729.5
14772,5,2,10,10,4,10,3,5,1,7,8.0,5,6,9,4,1,2,10,1,4,2,1,730.6
14773,4,3,4,8,10,8,5,3,1,7,6.0,1,7,6,3,3,2,10,7,5,3,1,708.8
14774,3,3,5,3,7,9,9,3,2,9,9.0,5,9,7,0,1,2,9,7,10,4,0,721.7
14775,1,2,3,2,10,8,5,0,1,7,6.0,10,2,5,10,1,2,4,6,3,2,1,662.8
14776,3,4,7,1,2,2,0,1,1,2,0.0,2,3,7,0,5,2,3,0,3,3,1,608.9
14777,5,1,5,10,10,3,5,1,1,6,2.0,5,3,8,0,0,2,1,3,10,4,1,701.5
14778,3,5,5,5,9,8,6,4,2,5,1.0,4,0,6,10,3,2,10,2,2,3,1,638.0
14779,2,3,3,7,10,7,1,3,2,8,0.0,6,2,8,2,2,2,6,4,3,2,1,657.5
14780,5,4,9,5,8,10,8,1,1,5,6.0,7,8,6,10,0,2,10,10,5,2,0,718.5
14781,2,2,4,5,4,5,1,5,2,6,4.0,3,4,7,0,0,2,10,8,7,4,1,678.8
14782,3,4,1,7,5,8,2,5,1,9,3.0,5,2,5,10,7,1,3,1,5,3,1,626.1
14783,4,3,4,5,10,10,7,4,1,8,4.0,3,7,5,0,2,2,5,8,10,4,1,722.6
14784,5,2,5,8,10,7,5,5,1,5,7.0,10,5,7,0,3,2,5,5,8,4,1,734.6
14785,2,5,3,4,10,5,2,5,1,0,1.0,3,1,8,10,10,2,4,0,3,3,1,611.0
14786,2,5,3,6,3,5,2,1,1,7,2.0,7,1,10,10,3,2,2,1,4,2,1,625.8
14787,0,2,0,3,3,10,7,2,1,5,2.0,4,6,6,10,3,2,5,3,5,2,1,641.4
14788,2,5,5,6,3,5,2,1,1,7,2.0,7,1,10,10,3,1,2,2,3,2,1,612.2
14789,1,2,10,5,3,2,5,2,1,8,1.0,5,2,7,0,0,1,7,1,4,3,1,652.0
14790,3,1,1,6,7,1,4,5,1,8,2.0,6,4,8,0,4,2,8,8,8,2,0,701.7
14791,3,1,10,7,5,4,2,2,2,6,3.0,2,3,8,0,7,2,10,1,7,2,1,663.5
14792,2,4,1,5,5,2,4,2,2,5,0.0,9,3,7,1,10,2,8,0,4,3,1,618.8
14793,3,1,10,7,10,10,9,3,2,7,3.0,7,5,5,0,1,2,10,4,7,4,0,721.7
14794,1,0,10,10,10,1,3,5,2,8,1.0,2,4,8,10,10,2,3,8,2,4,1,651.6
14795,5,2,1,2,6,2,2,4,1,8,5.0,10,1,6,0,2,2,9,5,7,4,1,693.6
14796,3,2,3,8,10,10,4,5,1,10,4.0,5,2,9,4,10,2,10,7,7,3,1,711.9
14797,3,4,4,5,10,3,1,5,2,5,1.0,4,2,7,10,3,1,3,1,7,3,1,611.0
14798,1,3,3,2,10,5,2,2,1,6,1.0,2,2,8,0,5,2,10,4,2,3,1,651.6
14799,4,0,3,5,2,2,4,0,2,8,4.0,3,1,7,0,1,2,9,4,3,4,0,651.6
14800,5,0,9,10,10,10,10,4,1,10,10.0,10,10,7,0,0,2,6,10,10,4,1,802.6
14801,3,1,8,4,4,10,5,2,1,7,8.0,10,1,8,0,2,1,7,2,7,3,1,695.7
14802,1,5,1,6,7,3,2,2,2,2,6.0,5,1,6,2,2,2,1,4,4,2,1,614.4
14803,1,3,10,10,3,1,10,1,2,8,5.0,5,4,8,3,5,1,10,10,10,2,1,672.6
14804,4,3,6,6,6,10,10,5,2,7,4.0,8,3,6,0,3,1,5,2,7,3,1,681.3
14805,4,3,6,6,6,9,7,3,2,6,8.0,6,4,9,2,5,2,6,7,7,2,1,696.8
14806,2,0,1,10,10,10,6,4,2,8,6.0,10,5,10,0,1,2,1,8,10,3,1,728.4
14807,4,5,10,5,10,10,10,5,2,10,10.0,10,10,7,0,1,2,5,10,10,4,1,758.4
14808,2,5,8,4,7,10,4,2,2,4,2.0,8,1,7,5,1,2,5,1,2,3,0,640.7
14809,2,2,4,9,10,2,5,5,2,7,6.0,3,3,6,8,1,2,8,5,8,4,0,676.9
14810,1,2,3,5,0,3,2,0,1,7,1.0,1,5,8,5,0,1,3,2,3,2,1,607.2
14811,3,2,8,9,9,9,7,2,1,7,6.0,10,5,8,8,2,2,10,8,6,4,1,731.4
14812,2,2,10,4,6,3,2,1,2,6,3.0,8,0,7,0,7,2,4,2,3,3,1,637.3
14813,3,4,8,9,10,4,6,5,1,6,5.0,3,9,8,2,0,2,8,8,4,3,1,723.2
14814,0,2,1,10,10,10,6,3,1,7,2.0,5,3,8,10,1,1,10,6,8,2,1,677.7
14815,4,1,5,8,8,10,8,1,2,8,8.0,6,9,8,0,4,2,6,7,8,3,1,722.1
14816,3,4,2,1,2,10,1,2,1,2,0.0,7,0,6,5,2,2,3,1,1,2,1,616.5
14817,3,5,0,3,0,2,0,0,1,2,0.0,2,0,6,0,0,2,2,0,10,3,0,601.9
14818,1,1,10,10,10,10,10,5,1,8,7.0,3,10,7,0,1,2,10,2,10,2,0,760.4
14819,1,4,4,5,8,10,4,3,2,8,6.0,6,5,8,5,1,2,4,8,7,2,1,677.9
14820,3,3,10,3,10,4,1,2,2,7,5.0,5,0,8,0,3,2,8,0,10,2,1,669.2
14821,3,4,3,6,6,10,5,3,2,1,5.0,3,10,4,5,2,1,7,7,5,2,0,645.9
14822,2,1,7,5,3,3,3,1,1,7,1.0,8,1,8,2,3,1,3,2,7,2,1,644.3
14823,1,2,1,7,7,10,0,0,1,7,2.0,2,4,8,0,1,2,7,2,3,3,0,660.1
14824,2,5,4,5,8,6,6,2,2,7,1.0,1,10,7,0,7,1,6,2,9,2,1,635.9
14825,2,3,7,4,3,6,7,4,1,8,4.0,7,5,6,6,2,2,8,3,7,1,0,687.9
14826,5,3,5,3,3,5,2,5,1,7,2.0,10,1,5,0,3,2,5,1,10,4,1,683.2
14827,4,4,3,4,3,2,0,5,1,6,1.0,2,1,9,5,10,1,3,1,10,2,1,614.4
14828,5,3,0,1,0,10,0,3,2,4,1.0,1,0,7,10,1,2,5,0,0,4,0,593.4
14829,3,2,8,6,5,6,6,1,2,9,1.0,8,5,7,0,0,2,10,1,4,2,0,683.2
14830,3,1,8,10,10,10,6,5,1,6,2.0,10,7,7,0,1,2,10,2,8,4,1,749.9
14831,2,3,3,3,6,3,8,3,2,7,5.0,3,5,6,10,7,2,4,6,3,3,1,629.3
14832,2,1,5,4,0,2,3,0,1,5,2.0,1,5,8,3,0,1,3,2,2,2,1,615.7
14833,4,5,10,8,10,10,3,5,2,3,2.0,8,5,7,0,5,2,5,5,4,2,1,688.3
14834,4,5,10,8,10,10,5,5,2,3,2.0,8,5,7,0,4,2,6,6,4,2,1,696.8
14835,2,2,7,7,10,5,10,5,2,6,6.0,5,10,4,0,3,2,10,10,5,3,1,719.4
14836,5,2,10,8,7,4,7,5,1,9,4.0,4,10,7,0,1,1,7,3,4,2,0,714.7
14837,3,3,2,10,10,10,7,2,2,8,8.0,8,5,7,0,0,1,10,3,9,2,0,701.9
14838,4,4,4,8,2,9,3,2,1,8,3.0,2,2,8,5,1,2,6,5,3,2,1,666.9
14839,4,2,4,4,4,3,5,3,1,5,7.0,5,5,9,6,2,2,3,3,8,2,1,677.9
14840,2,3,6,5,8,9,8,4,1,7,7.0,6,5,7,7,1,2,6,7,5,3,0,706.6
14841,5,5,5,2,10,10,5,5,1,6,5.0,10,0,7,0,5,1,10,1,10,2,1,693.8
14842,1,2,3,3,7,3,4,3,1,1,2.0,1,0,7,0,2,1,3,6,10,2,1,634.2
14843,1,3,5,7,5,9,6,3,1,7,4.0,7,3,8,0,2,2,6,2,10,1,1,698.5
14844,4,3,4,3,3,10,2,3,2,7,1.0,10,0,7,0,1,2,8,6,3,3,1,668.3
14845,3,3,4,10,8,9,2,5,2,1,4.0,10,0,7,5,4,2,8,3,1,2,1,663.2
14846,4,5,7,10,5,7,5,5,2,3,5.0,8,2,6,0,2,2,10,10,10,2,1,706.8
14847,2,2,4,7,4,3,7,3,1,7,3.0,6,3,5,3,0,2,2,8,4,2,0,675.6
14848,2,1,7,3,3,3,0,3,1,4,1.0,5,1,8,9,1,2,0,1,5,3,1,630.1
14849,4,4,3,5,10,3,3,5,1,9,10.0,1,4,8,5,4,2,10,0,2,3,1,680.3
14850,4,4,0,7,4,3,7,3,2,8,5.0,6,3,7,7,4,2,8,5,5,2,1,653.9
14851,2,3,5,1,3,2,2,2,1,4,1.0,3,7,8,0,3,1,4,1,7,3,1,626.3
14852,3,5,10,8,10,10,10,0,2,10,8.0,7,1,6,0,3,2,3,1,4,3,1,684.5
14853,1,1,8,3,2,3,7,1,2,5,0.0,6,5,8,10,2,2,4,2,10,4,0,637.1
14854,3,1,0,7,10,4,4,3,2,7,0.0,3,0,6,5,3,2,4,0,7,2,0,637.8
14855,1,2,1,7,3,2,4,2,1,6,4.0,2,10,8,0,1,2,2,8,5,2,1,670.3
14856,2,5,0,1,1,0,1,0,2,0,2.0,1,0,3,10,10,1,2,1,0,3,1,504.2
14857,2,5,2,4,2,10,1,2,1,2,4.0,3,3,8,6,5,2,10,1,3,2,1,631.4
14858,5,4,8,7,10,10,2,2,2,9,1.0,9,2,7,5,1,2,10,5,3,2,1,688.5
14859,5,5,2,4,10,4,4,2,2,3,8.0,2,3,6,0,10,2,3,8,4,4,1,639.3
14860,5,4,10,5,5,2,5,3,1,8,2.0,7,2,7,0,2,2,10,2,10,2,1,701.7
14861,2,0,10,6,8,6,4,1,1,2,2.0,5,5,8,7,0,2,10,5,5,4,0,691.3
14862,3,1,5,2,2,1,0,0,1,1,3.0,8,0,8,0,2,2,0,4,10,4,1,642.6
14863,2,2,2,10,6,10,1,3,1,5,4.0,10,5,10,10,1,2,10,7,10,2,1,709.7
14864,4,2,7,3,3,6,2,5,2,4,1.0,3,3,6,0,2,1,2,3,5,3,1,631.0
14865,3,3,0,6,4,10,0,5,1,3,0.0,10,10,7,5,1,2,4,2,7,3,0,678.5
14866,3,4,10,6,10,4,10,0,2,10,6.0,6,5,7,0,0,2,10,2,10,2,0,706.6
14867,2,1,1,3,2,10,4,1,2,7,3.0,3,1,7,2,3,2,8,2,8,3,1,644.8
14868,1,4,5,4,8,5,5,5,1,7,8.0,10,5,8,0,7,1,7,6,8,2,1,688.9
14869,3,3,5,5,5,4,5,3,2,6,6.0,4,4,5,4,5,2,5,4,6,1,1,649.7
14870,3,4,3,3,2,2,2,3,2,1,3.0,1,1,5,8,3,1,4,0,3,2,1,567.5
14871,2,2,2,10,10,10,5,5,2,6,8.0,8,10,8,0,1,2,10,8,7,4,0,736.1
14872,2,4,6,5,10,10,2,5,2,7,3.0,5,4,6,7,2,2,6,6,5,4,0,668.8
14873,2,5,3,6,5,3,0,0,2,4,3.0,2,8,6,10,5,2,10,10,10,2,1,629.1
14874,3,5,2,10,10,7,7,0,2,8,10.0,6,3,6,10,10,1,10,3,10,3,0,645.2
14875,2,4,10,4,10,4,6,3,1,8,4.0,10,5,7,2,2,1,10,3,4,2,1,688.7
14876,3,2,5,10,5,4,6,5,2,9,4.0,2,5,7,5,1,2,10,1,10,4,0,688.8
14877,3,4,3,5,7,4,6,5,2,7,4.0,6,5,7,7,5,2,10,2,5,3,0,660.7
14878,4,1,5,4,6,10,5,2,2,9,1.0,1,2,7,0,2,2,4,1,5,2,1,661.4
14879,2,2,10,10,10,7,4,4,1,7,3.0,10,5,8,0,1,2,8,3,7,3,1,733.1
14880,2,3,2,5,6,2,6,3,2,8,3.0,9,5,7,6,5,2,5,2,3,3,0,642.6
14881,1,3,2,3,3,2,0,1,1,8,6.0,8,10,7,0,5,2,3,5,3,2,1,654.3
14882,5,2,10,10,10,3,5,4,1,9,3.0,3,8,5,0,0,2,6,4,8,4,1,729.4
14883,2,3,3,4,2,7,2,2,2,7,4.0,8,5,7,10,2,1,4,2,4,2,1,613.5
14884,3,4,6,6,5,5,5,3,1,5,4.0,7,7,6,3,4,1,7,6,8,1,1,672.6
14885,2,2,5,4,10,10,3,2,2,7,6.0,2,2,8,0,1,2,5,7,4,3,1,675.4
14886,3,0,10,4,4,5,5,1,1,10,1.0,5,4,6,1,3,2,10,1,10,1,1,697.7
14887,2,3,9,2,2,2,2,3,1,7,5.0,6,4,7,0,1,2,5,2,7,2,1,670.9
14888,5,2,8,6,10,6,8,3,2,8,6.0,3,1,8,0,2,2,10,7,8,2,1,714.7
14889,5,5,10,1,10,10,8,5,2,8,9.0,10,3,8,4,1,2,10,4,10,4,1,728.0
14890,2,4,2,5,4,2,5,4,2,3,3.0,1,3,7,5,6,1,3,3,3,3,1,591.7
14891,3,2,3,5,8,7,7,4,2,9,9.0,3,4,5,4,5,2,6,3,5,4,1,673.3
14892,3,1,5,6,3,2,1,2,2,1,1.0,3,2,8,0,6,2,4,1,3,2,1,617.8
14893,3,2,0,0,10,0,2,5,2,7,10.0,1,10,10,0,1,2,10,1,10,3,1,685.8
14894,2,3,1,3,4,2,2,4,1,2,2.0,1,2,6,3,3,1,4,2,5,3,1,606.8
14895,1,1,3,6,9,5,8,3,1,6,6.0,5,8,7,2,1,2,8,8,8,2,0,716.6
14896,3,2,7,8,10,7,7,5,1,6,2.0,10,10,8,0,3,1,3,3,10,3,1,717.8
14897,0,4,10,2,5,5,0,0,1,8,3.0,2,5,5,0,2,1,0,0,4,1,1,611.9
14899,3,5,5,7,7,1,3,5,2,3,2.0,5,1,6,0,6,2,10,3,4,4,1,643.3
14900,4,5,0,5,2,3,3,2,2,4,3.0,4,10,6,5,4,1,2,8,3,3,0,607.4
14901,4,2,7,10,10,10,10,5,2,8,8.0,10,5,9,9,1,2,9,8,10,2,1,748.6
14902,3,5,3,9,6,7,4,2,1,6,5.0,5,1,6,10,6,2,5,3,8,2,1,651.8
14903,4,3,7,4,10,6,4,5,1,8,1.0,8,2,7,3,2,2,6,4,8,2,0,703.6
14904,4,3,5,9,10,8,8,4,2,5,3.0,3,2,8,2,7,2,5,6,2,3,0,673.9
14905,2,5,1,10,2,5,0,2,2,5,1.0,3,5,8,10,4,1,3,2,4,3,1,585.5
14906,1,3,2,6,8,4,7,1,2,8,3.0,5,3,10,2,3,1,1,8,3,2,1,633.9
14907,5,4,0,4,10,9,3,5,1,7,5.0,10,10,6,0,3,1,3,3,6,2,1,691.9
14908,3,3,4,4,4,10,1,0,1,7,5.0,4,4,8,0,1,2,3,6,3,2,1,669.0
14909,4,2,4,6,5,6,2,5,2,8,5.0,8,6,6,3,7,2,6,0,4,2,1,666.0
14910,4,4,3,3,7,10,8,3,2,9,3.0,10,5,8,10,0,2,10,6,5,4,0,688.9
14911,2,2,2,1,2,1,3,2,2,7,8.0,3,0,8,0,1,2,5,6,7,4,1,641.6
14912,5,3,3,2,6,4,6,1,2,6,2.0,10,5,6,0,4,1,7,4,8,4,1,651.1
14913,3,1,4,10,10,10,2,3,1,6,3.0,7,3,7,0,1,2,7,8,4,2,1,717.0
14914,2,3,2,10,10,10,5,3,2,6,8.0,5,10,8,10,2,1,10,8,8,4,1,686.2
14915,3,4,10,10,10,8,8,5,2,6,1.0,10,8,6,0,7,2,10,6,7,2,1,719.1
14916,3,3,1,8,10,10,5,2,2,7,4.0,4,10,7,0,0,2,5,3,6,4,1,689.2
14917,2,3,3,3,9,4,3,5,1,10,5.0,10,4,5,9,9,1,7,8,5,2,0,659.4
14918,1,5,0,8,10,10,2,1,2,9,3.0,10,1,10,7,3,2,10,10,0,3,0,662.1
14919,1,3,3,4,5,10,2,0,2,6,8.0,10,0,6,0,7,2,4,2,7,3,1,642.6
14920,5,5,10,5,10,10,10,5,1,7,7.0,10,10,6,0,6,1,10,10,10,4,1,749.7
14921,4,3,4,2,5,2,3,2,2,6,2.0,4,0,7,3,1,2,2,3,4,3,1,624.6
14922,2,4,0,3,5,10,2,0,2,9,4.0,4,5,6,0,2,2,2,4,10,4,1,644.8
14923,2,1,4,10,3,7,3,0,1,6,2.0,8,3,7,0,6,1,4,3,10,2,0,659.4
14924,2,2,4,4,1,4,2,0,2,6,2.0,5,3,8,0,4,2,5,3,8,3,0,633.5
14925,2,1,1,10,3,4,0,0,2,9,0.0,1,3,8,10,1,2,1,0,1,4,1,600.4
14926,4,1,10,7,10,10,4,5,1,2,3.0,8,2,6,0,2,2,5,4,7,2,1,720.4
14927,1,2,5,10,10,7,0,5,2,2,3.0,4,3,4,10,0,1,8,5,7,2,0,641.0
14928,5,3,10,3,1,10,1,3,1,0,4.0,10,2,8,0,6,2,10,1,5,3,1,682.1
14929,2,2,5,10,10,8,4,2,1,2,5.0,5,2,8,0,5,2,8,4,5,3,1,691.3
14930,3,4,3,6,10,10,2,5,2,5,2.0,10,0,7,10,2,2,10,4,7,3,1,670.0
14931,2,3,3,7,3,4,0,2,1,3,3.0,4,2,6,4,0,2,0,2,3,1,1,627.8
14932,2,1,0,3,3,10,8,0,1,5,3.0,10,5,7,10,0,2,5,4,3,2,0,663.2
14933,1,3,10,3,5,7,0,1,1,3,0.0,6,0,7,0,1,2,2,0,8,3,1,645.4
14934,5,1,6,7,5,2,6,2,1,8,5.0,8,9,7,0,1,2,8,8,3,3,0,722.3
14935,3,1,10,5,10,10,10,5,2,5,5.0,7,5,7,0,3,2,10,7,10,2,1,737.4
14936,2,2,6,6,8,5,5,1,2,8,2.0,8,4,7,0,4,2,5,7,9,4,0,679.8
14937,4,1,7,7,5,7,3,2,1,5,6.0,4,8,7,0,4,2,10,1,10,4,1,709.6
14938,4,4,4,6,4,6,4,5,2,7,4.0,7,7,8,5,4,2,10,1,2,3,0,667.9
14939,3,4,8,10,10,10,9,5,1,9,7.0,7,10,7,2,5,2,6,9,7,3,1,751.0
14940,4,4,4,6,4,5,4,5,2,7,1.0,7,5,7,5,3,2,10,1,2,3,0,657.5
14941,4,3,5,6,9,7,10,2,1,6,1.0,7,2,7,0,3,2,10,2,6,2,1,701.7
14942,3,2,5,10,10,10,1,5,2,4,5.0,1,4,8,0,1,1,7,3,5,2,1,671.8
14943,5,2,5,8,7,3,3,1,1,4,7.0,7,4,9,8,2,2,10,2,10,3,1,695.3
14944,1,1,0,3,2,4,5,3,1,5,3.0,2,5,8,0,1,1,5,0,7,2,0,638.0
14945,5,4,2,4,10,10,10,3,1,8,6.0,6,9,6,10,10,2,10,6,10,3,0,708.1
14946,0,4,8,3,3,4,0,4,2,7,3.0,1,0,6,3,1,2,3,1,5,3,0,613.6
14947,3,3,3,7,5,8,2,3,1,9,3.0,7,2,6,4,5,1,7,5,8,3,0,664.1
14948,1,1,4,5,10,10,3,3,1,9,10.0,3,3,8,9,0,2,3,9,10,2,1,706.2
14949,3,3,1,5,3,5,2,2,1,5,2.0,3,7,5,0,9,2,5,3,3,3,1,637.6
14950,1,4,3,4,5,4,4,2,1,4,1.0,10,2,7,0,0,1,10,2,7,2,1,651.3
14951,1,2,2,3,3,0,1,2,1,2,0.0,4,0,6,0,2,1,3,0,0,2,1,587.0
14952,4,1,5,1,7,5,2,5,1,7,5.0,1,10,9,0,1,2,1,0,5,3,1,687.3
