,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE,ACHIEVEMENT
21010,1,2,2,2,1,5,0,2,5,2.9652404196290405,9,2,5,0,1,1,4,4,1,3,0,617.0233965103168,7
21011,4,2,10,7,7,7,4,1,9,7.323130657070278,4,6,8,0,0,2,9,9,7,3,1,753.5275472259102,7
21012,4,4,6,5,7,4,5,1,6,5.0,5,9,6,0,3,2,10,6,5,2,0,721.9349729275085,7
21013,3,1,7,5,6,2,3,1,6,4.580112229695468,5,5,6,0,1,2,7,4,6,4,0,702.5784601417514,7
21014,5,1,1,9,9,5,2,1,4,5.728877100512534,4,0,6,1,1,2,5,1,7,3,0,678.8508449159795,7
21015,1,2,5,5,7,8,3,1,4,7.913079813455147,4,7,5,7,3,2,6,7,5,3,1,684.0043460093273,7
21016,2,4,7,8,8,3,4,1,5,1.3426534881209153,3,8,6,5,3,2,8,1,6,2,0,687.2426534881209,7
21017,2,4,7,8,6,8,2,1,8,7.064489977652598,10,3,6,0,3,1,10,9,5,2,0,716.7919184854742,7
21018,3,1,10,6,3,8,1,1,4,4.251483023613297,6,2,7,0,1,2,9,6,8,2,0,715.6532626519493,7
21019,4,2,7,10,6,10,4,1,9,7.0,8,3,7,0,0,1,7,3,6,2,1,742.8734570692361,7
21020,3,2,4,5,3,10,3,1,9,5.2870847240787855,9,9,8,9,0,2,4,6,9,3,1,717.9578965982433,7
21021,4,2,8,5,8,4,3,1,6,5.879639583853684,9,2,6,3,2,2,7,2,7,3,0,712.0713152093219,7
21022,2,3,6,4,4,3,1,1,4,4.931595673365367,4,2,8,0,1,2,5,2,6,4,1,663.2410425959808,7
21023,5,3,4,9,10,7,4,1,5,3.4871456839869626,5,6,8,0,3,2,8,8,7,3,1,735.835047242135,7
21024,4,1,8,6,7,9,0,1,7,4.4349527487031954,7,10,8,0,1,2,6,2,9,3,0,736.5403868848031,7
21025,3,3,4,6,4,10,4,1,7,3.9233178994835054,6,10,7,2,0,2,4,1,4,2,0,705.9386543195868,7
21026,2,3,2,7,5,4,2,1,7,5.156163844792174,3,4,7,0,2,1,5,7,4,1,1,666.7720559259365,7
21027,4,3,3,3,2,5,1,2,2,1.703683880004486,3,2,5,0,1,1,5,1,1,3,0,624.0938245173339,7
21028,2,3,3,8,4,10,1,1,8,3.0,7,9,7,0,0,2,5,4,9,2,0,713.6753792315893,7
21029,4,3,9,4,7,10,5,1,7,4.510613049456864,7,2,6,10,1,1,10,2,7,2,0,708.4681608516294,7
21030,3,1,4,6,4,3,3,1,6,6.015102948886559,4,5,6,0,3,2,7,6,7,3,0,703.8601220554824,7
21031,2,2,3,4,8,9,4,1,8,7.97863128740053,6,8,6,1,4,2,6,5,8,3,0,718.4273463771618,7
21032,3,2,8,4,10,10,5,1,7,8.251406465720414,6,2,6,0,2,2,9,3,5,3,1,733.3469057754152,7
21033,3,4,9,9,8,9,2,2,8,4.052547972586186,5,4,6,10,3,2,8,4,7,3,1,692.8105095945172,7
21034,3,2,3,7,4,7,3,2,5,7.488294580844748,4,4,6,0,5,2,7,3,4,2,0,675.189631773944,7
21035,4,3,5,10,9,5,5,1,7,6.0,9,9,7,0,2,2,6,6,7,3,1,733.3397193025115,7
21036,2,1,7,8,7,9,2,1,6,3.0,7,1,6,0,2,2,4,2,6,1,0,705.4144864233708,7
21037,3,2,0,2,6,10,4,2,7,5.305558093571374,2,0,9,0,1,2,5,1,6,3,0,672.7324054615954,7
21038,2,2,5,7,9,7,0,1,3,2.886890180923427,3,2,7,0,1,2,3,0,6,2,0,676.029817312491,7
21039,2,3,6,3,9,10,2,1,8,2.3865311150892095,4,4,6,0,0,1,6,5,6,2,1,691.9092248920714,7
21040,2,4,5,2,6,8,4,1,4,3.756033390980513,3,4,6,3,7,1,7,0,3,2,1,632.2120667819611,7
21041,3,4,8,7,7,8,3,2,5,6.402438170184944,5,5,7,4,8,2,7,6,7,2,1,686.4173789670513,7
21042,5,3,6,5,6,10,4,2,7,3.11824928732387,8,8,7,0,3,2,7,2,6,4,0,706.8226260690142,7
21043,3,2,7,4,8,10,2,2,8,2.8268388837118774,5,2,8,0,1,2,3,4,10,2,0,693.1038966697729,7
21044,3,2,6,4,4,3,2,1,6,2.666971516990907,10,3,6,9,3,1,6,2,2,3,0,660.8670629720881,7
21045,2,2,2,10,8,8,3,1,7,4.0,5,2,6,6,3,2,8,4,2,2,0,689.2845629526577,7
21046,1,4,1,3,9,7,1,1,4,1.697147334483941,4,2,7,3,5,1,4,7,2,2,1,640.5451347979289,7
21047,3,3,9,9,5,3,4,2,8,2.0,5,2,6,8,1,1,8,8,4,2,1,665.1610688321358,7
21048,3,3,4,4,6,8,3,1,6,7.604953922690541,3,8,6,0,4,2,6,6,5,2,0,697.6986981324306,7
21049,4,4,7,4,4,10,4,1,1,5.318111553618119,8,8,7,0,4,2,10,2,9,3,0,703.2047211159547,7
21050,3,1,5,8,8,8,2,1,7,5.465754670110582,8,10,5,5,2,2,7,5,9,2,0,731.134587328598,7
21051,2,1,10,6,4,10,2,1,5,5.9866738747172565,10,1,7,0,1,2,6,4,5,2,0,719.4533585615104,7
21052,1,2,3,3,1,4,1,1,3,3.2475722373844276,6,5,6,4,4,1,5,0,4,1,0,620.7106821555085,7
21053,0,1,5,2,2,3,1,1,1,6.6380732188517975,1,2,7,0,0,2,4,3,1,2,0,642.3109287102657,7
21054,5,3,8,8,10,9,2,1,7,5.133943213408085,5,7,8,0,3,2,9,8,7,3,1,735.6154742382123,7
21055,3,2,7,7,6,5,2,1,6,2.0,7,5,8,4,3,1,7,1,7,2,0,684.6853833992901,7
21056,2,3,5,9,4,8,0,1,3,0.3494883522082842,10,3,7,1,3,2,9,2,8,2,0,679.605869801246,7
21057,2,2,5,7,5,6,2,2,4,2.0,6,4,6,2,1,2,4,3,5,2,1,663.5947481239225,7
21058,2,2,7,3,6,5,2,1,4,3.0,4,3,5,5,3,1,7,5,7,1,1,656.9817576860312,7
21059,4,2,8,5,5,7,0,1,6,6.685482960764038,8,3,8,0,7,2,5,6,8,1,0,708.2674725418173,7
21060,4,1,7,6,10,4,3,1,5,3.901375649588444,9,5,7,0,1,2,9,4,6,2,1,712.628211655535,7
21061,3,4,6,6,5,7,3,1,7,6.0,2,1,4,7,8,2,9,8,3,1,1,671.864013595643,7
21062,2,2,2,8,8,8,4,1,9,7.414021416173007,5,7,7,4,1,1,4,7,6,3,1,704.1607672814988,7
21063,2,3,4,2,7,8,4,1,5,4.393298123378287,2,4,6,3,7,1,7,1,3,2,1,632.922868936581,7
21064,4,1,1,8,9,4,2,2,6,5.4973109924730945,6,1,5,0,2,2,5,1,6,3,1,677.2597437672849,7
21065,3,1,9,5,8,4,2,1,4,3.5937385491205616,4,5,6,0,2,2,9,4,7,3,0,705.6359483783355,7
21066,4,3,9,6,7,4,3,2,6,3.649074658794393,5,6,7,4,6,2,8,4,5,2,1,682.7403701364823,7
21067,2,1,10,8,5,7,0,1,3,2.0,5,2,7,0,1,1,3,3,4,2,0,669.7582480874047,7
21068,1,3,3,2,3,6,2,2,4,4.0,3,6,6,5,2,1,6,3,4,2,0,621.811461238304,7
21069,4,1,5,8,8,6,5,1,6,3.8294954164960835,10,6,7,0,2,2,10,5,6,3,0,747.285252291752,7
21070,2,3,2,5,5,4,0,1,5,4.563438927348459,5,3,7,3,2,2,4,4,4,1,0,659.8451583910227,7
21071,1,1,0,4,2,6,2,1,3,4.858740887301607,6,3,7,0,0,2,5,2,8,1,0,673.4467134971957,7
21072,2,4,2,3,4,6,4,1,6,4.0,2,6,6,5,8,1,6,0,1,2,1,631.6578505288622,7
21073,3,2,8,5,10,4,5,1,5,3.4035145250145784,7,6,7,5,2,2,6,3,5,1,0,711.6613730174228,7
21074,2,3,6,8,9,10,1,1,7,3.091373776990947,8,10,7,3,1,2,7,5,5,3,0,721.5459424658405,7
21075,3,2,3,4,7,7,3,2,8,8.111161094497596,4,4,5,5,5,2,6,3,4,3,1,672.3222772039474,7
21076,2,3,1,7,2,9,3,1,6,5.985332942953736,1,1,7,9,1,2,8,4,1,2,0,661.5002640120854,7
21077,5,2,2,3,9,7,2,1,5,1.4129382922988492,8,0,7,0,1,1,6,2,5,2,0,675.1830715138851,7
21078,4,3,7,9,10,9,5,1,8,8.157778074286401,4,8,7,0,0,2,9,2,9,3,1,742.3211109628568,7
21079,2,2,1,5,2,10,2,1,6,2.4296961242112416,4,5,6,4,3,1,8,1,8,2,0,661.2638639534207,7
21080,5,3,8,5,10,10,5,2,7,5.240655672077134,9,1,7,1,2,2,10,7,10,4,0,731.9299018493532,7
21081,2,4,2,4,7,8,3,1,3,2.4986640726077756,3,2,7,4,5,1,6,2,3,1,1,632.9001781236524,7
21082,2,3,5,8,8,7,3,2,9,3.0,9,4,5,0,1,2,6,3,10,3,0,699.2389636964575,7
21083,5,1,4,9,10,10,1,1,7,2.0,10,10,5,5,2,2,10,4,7,3,0,735.9291128642004,7
21084,5,2,10,8,6,4,4,1,8,3.6943347227451486,3,9,7,0,1,1,6,2,4,2,0,714.7,7
21085,2,1,3,4,3,4,1,1,7,2.25729045214559,3,3,7,4,1,2,4,1,8,2,0,661.6885074707369,7
21086,3,1,7,3,8,6,3,1,5,5.813766288319586,7,2,5,10,1,1,7,6,6,2,0,681.0255065153278,7
21087,1,2,3,5,10,8,1,1,2,2.0,7,9,6,0,0,1,4,3,4,1,0,673.035673367387,7
21088,4,1,8,9,8,6,3,1,7,2.2979837119403896,9,2,7,2,3,2,4,2,7,2,0,722.0131446205974,7
21089,2,3,2,6,4,7,2,1,7,5.473376202731041,1,2,7,8,2,2,8,4,3,2,0,658.0189581785711,7
21090,5,3,8,5,10,10,5,2,7,5.246069658797998,9,1,7,1,2,2,10,7,10,4,0,731.9125770918464,7
21091,3,2,10,9,9,9,3,1,8,6.093218099835363,10,3,8,0,2,2,7,7,9,1,0,756.9792353848601,7
21092,3,2,4,8,8,7,4,1,7,7.39436532381835,7,8,7,3,4,2,6,6,7,2,0,717.9549287914365,7
21093,2,5,6,7,5,10,1,1,6,2.8023430462781866,10,2,7,3,2,1,6,3,5,2,0,677.7340042053318,7
21094,4,2,9,6,6,10,4,1,8,5.506248567728354,8,6,7,0,0,2,7,3,8,1,1,744.0203135742037,7
21095,1,1,4,7,9,8,3,2,8,8.715490907099275,6,8,7,6,1,2,3,7,7,3,0,703.5335127191071,7
21096,1,3,4,4,6,6,4,1,6,8.0,4,3,7,2,6,2,8,8,8,3,1,693.7011614952837,7
21097,2,1,10,9,8,3,3,1,5,3.355213162365884,8,3,7,0,2,1,5,2,5,1,1,709.0374525042477,7
21098,2,4,2,7,7,6,0,1,7,8.276551633847866,7,3,6,9,8,1,6,4,7,2,0,645.6308620915381,7
21099,4,2,6,10,2,5,4,1,5,1.1032857101598776,5,2,6,0,1,2,6,1,7,3,0,683.7732428781845,7
21100,5,3,9,3,2,3,2,1,4,2.8574394598896724,9,0,7,0,1,2,9,3,9,4,0,683.6641522430497,7
21101,5,2,7,10,9,5,4,1,8,2.0453399699666925,10,9,7,0,3,2,10,3,5,3,0,748.13199004505,7
21102,3,2,6,3,8,7,4,2,6,6.618772325725393,3,5,7,2,4,2,8,6,7,2,0,693.117960377853,7
21103,3,2,4,4,8,5,2,1,9,1.7601490178744106,3,8,8,4,4,1,8,4,4,1,1,682.6280447053623,7
21104,3,3,2,4,4,9,4,1,5,4.394308253145755,9,0,6,9,5,2,3,7,1,2,1,670.7266243948925,7
21105,2,3,7,2,6,10,3,1,7,6.0416335411128,8,4,7,5,1,1,3,6,7,1,1,686.6791037281143,7
21106,5,1,7,9,10,10,4,1,6,3.0,10,7,7,10,0,2,9,6,9,3,0,749.9389116646371,7
21107,3,0,4,3,10,10,1,1,8,3.6653264309725686,2,3,7,4,0,2,10,1,9,2,0,705.4677388552219,7
21108,5,1,5,4,8,10,0,1,7,3.8520552722389225,8,10,8,0,1,2,8,2,10,3,0,736.1295889455522,7
21109,3,2,3,5,7,5,0,1,5,1.5230847245817847,8,1,6,0,1,1,5,2,5,2,0,678.2554033389963,7
21110,3,3,9,9,7,10,2,1,8,4.659807930778117,4,4,7,8,3,1,8,3,7,3,1,692.1731824657608,7
21111,3,3,5,5,8,7,3,2,8,9.648029387109947,9,5,8,10,1,2,5,6,8,4,0,697.5830247187029,7
21112,3,3,7,6,7,9,2,1,8,4.6613010666952,9,7,7,0,3,2,8,4,7,3,0,716.6951576373236,7
21113,2,2,8,3,4,2,2,1,3,2.0,5,2,7,3,2,2,6,2,6,2,0,664.0352543573898,7
21114,2,3,2,7,5,4,2,1,7,5.910373660845058,2,6,7,2,2,1,6,6,5,1,1,665.1882153122253,7
21115,3,4,4,6,6,9,3,1,7,5.0,7,4,6,5,2,2,5,5,5,3,1,684.5870543143635,7
21116,2,4,6,5,7,7,5,2,7,4.0,8,3,5,0,3,2,8,1,4,3,0,684.8199241654434,7
21117,2,4,1,5,8,4,2,2,3,2.930175715987737,3,5,6,0,4,1,5,6,4,2,0,638.0231118138356,7
21118,2,3,4,7,6,1,1,1,7,7.292696062382641,3,9,6,0,2,1,0,6,8,3,1,673.3993958265127,7
21119,4,3,8,5,4,9,3,1,8,4.477518959483882,8,2,7,10,4,2,10,5,6,2,0,704.5747291445678,7
21120,3,2,10,9,10,10,4,1,9,6.630332037483502,8,3,7,0,0,1,8,6,8,2,1,742.9587675737616,7
21121,2,2,3,5,7,9,3,1,8,7.297078966402946,6,8,7,1,3,2,5,4,9,2,0,717.8392542284188,7
21122,1,1,10,5,4,4,5,1,6,1.4004378091519567,3,3,8,0,1,2,7,2,7,2,1,698.3202407950336,7
21123,4,3,9,7,4,10,0,1,6,4.369170259074066,5,3,8,0,0,1,4,3,5,2,0,687.9369170259074,7
21124,2,4,2,5,3,4,4,1,6,3.1141651323390698,2,6,6,4,9,2,4,0,0,2,1,632.9850593402302,7
21125,5,0,6,9,10,10,3,1,8,5.586814516295675,5,8,8,0,1,2,10,6,10,2,0,771.0074737904808,7
21126,2,3,8,6,5,5,2,1,5,2.0,5,5,8,5,3,2,6,4,6,2,0,680.6331775924293,7
21127,4,0,10,7,9,7,5,1,6,6.0,8,10,7,3,2,2,9,5,9,4,1,759.8562702705744,7
21128,2,1,3,3,2,5,0,1,4,0.5754725748036381,6,3,7,0,0,1,2,2,8,1,0,654.9933978921268,7
21129,2,2,2,8,3,6,2,1,5,1.9129610374123414,8,2,7,2,4,1,4,1,1,3,0,647.1864701207329,7
21130,2,4,4,6,9,7,2,2,6,2.184251356495719,8,10,6,7,2,2,10,4,1,3,0,676.013072151359,7
21131,1,2,1,4,8,3,1,1,6,2.747019366076775,1,2,6,0,2,2,4,3,5,2,1,651.7843703343806,7
21132,3,3,7,8,10,10,4,1,8,4.052998388307562,8,5,8,10,2,2,10,4,6,2,0,716.0695948425843,7
21133,3,2,5,5,4,10,3,2,8,4.775391311177562,2,1,8,9,1,2,2,3,7,3,0,665.3123043444112,7
21134,0,1,3,1,5,3,0,1,7,4.9948319703100355,3,4,7,4,3,1,7,7,9,1,0,655.2043928252365,7
21135,1,4,5,7,9,8,3,1,7,4.55194082317319,6,8,5,9,2,1,8,4,2,3,0,676.8465896440554,7
21136,2,3,6,9,8,10,3,1,7,4.9696496593325366,9,9,8,4,2,2,7,7,5,3,0,724.4392993186651,7
21137,1,2,2,4,3,10,1,1,7,1.0,1,10,8,10,1,2,1,1,3,2,0,645.0367388488434,7
21138,2,3,3,5,4,7,2,2,5,3.618768448858451,8,0,7,4,1,1,7,1,2,3,0,635.0224827810655,7
21139,4,2,8,8,10,10,4,1,8,3.7067881731542798,10,1,6,7,5,2,10,0,6,2,1,719.8421275818121,7
21140,4,2,7,9,3,5,4,1,5,1.174773442827377,6,3,6,0,1,1,7,1,7,3,0,684.4398187542619,7
21141,1,4,5,8,3,8,2,2,7,3.3607725191105997,8,1,6,8,5,2,3,6,7,2,0,655.4380085496875,7
21142,3,3,5,2,7,10,4,1,8,4.09410889521224,9,3,6,4,3,1,6,1,7,3,1,683.5223415637759,7
21143,3,2,3,5,6,1,3,1,7,6.460110599496642,6,10,6,3,7,1,0,5,8,2,1,670.3892377889177,7
21144,4,3,9,4,3,4,1,1,5,2.556637057936717,6,4,8,7,2,2,6,4,4,3,1,667.0349555869051,7
21145,0,2,1,4,3,10,4,1,4,3.4887100043814554,1,5,7,6,3,1,8,3,2,2,0,638.7203219921133,7
21146,2,5,5,6,5,10,2,1,8,3.79175799266082,10,2,7,2,2,1,5,3,5,2,0,677.3135028531191,7
21147,1,3,3,10,3,10,2,2,7,2.7319580675856345,5,3,4,3,2,1,9,2,5,1,1,647.729895168964,7
21148,4,4,5,2,4,4,4,1,7,0.44647721744168756,4,10,8,6,6,1,10,7,6,3,0,676.0809394086823,7
21149,3,1,9,9,9,5,5,2,7,3.657150660938771,9,6,8,0,3,2,10,4,9,3,1,735.2242931278919,7
21150,2,2,6,10,9,9,4,2,8,6.8095299757684415,4,5,6,0,2,1,10,5,7,2,0,708.3856920872337,7
21151,5,2,8,6,6,6,1,1,5,4.0,7,4,7,7,0,2,9,7,9,2,0,714.4867066862384,7
21152,2,2,9,4,9,7,2,1,8,4.0,4,1,7,9,3,1,2,2,3,2,0,657.1,7
21153,1,3,1,9,5,10,4,2,3,2.423944812913302,7,1,4,0,2,1,7,2,5,3,0,654.9378814541421,7
21154,0,3,5,6,10,10,5,1,7,3.8470161991714376,10,5,7,10,1,2,8,3,9,1,0,709.6507416829828,7
21155,5,0,6,10,10,10,3,1,7,5.294293245594045,6,8,8,0,1,2,10,6,10,2,0,770.2943927514307,7
21156,3,1,8,4,4,6,2,1,9,1.8692596246510527,7,3,8,2,2,2,8,1,10,3,0,705.7445172761863,7
21157,4,2,4,5,7,8,2,1,7,4.527108034366818,9,4,6,0,3,2,5,6,6,1,0,706.301505265297,7
21158,4,1,5,4,9,8,1,1,7,3.6060743055279825,10,10,6,0,0,2,7,3,10,1,0,734.4656392129979,7
21159,3,2,3,6,3,2,1,1,4,4.178445965227772,5,6,7,4,3,2,7,5,6,2,0,663.4575945251801,7
21160,3,4,4,7,7,1,1,1,6,6.43864106975602,4,9,6,0,3,1,2,7,8,3,1,674.8241784297757,7
21161,2,1,3,9,9,5,2,2,4,1.4604923368557399,10,0,6,0,4,2,4,2,7,2,1,672.3907385052837,7
21162,5,2,10,9,10,10,5,1,6,3.206186164518426,7,4,8,0,1,2,10,8,10,2,0,767.2773212606517,7
21163,3,2,7,3,10,8,3,2,7,3.36203920668403,3,4,6,0,1,2,7,5,5,2,0,693.0154666513629,7
21164,4,3,9,7,10,10,5,1,9,4.229348457062856,3,10,8,5,0,2,10,6,8,2,0,752.6385156074778,7
21165,4,2,4,9,7,8,5,2,7,6.632015486020419,10,3,7,2,2,2,8,7,10,4,0,729.5,7
21166,4,4,5,4,7,10,4,1,8,1.1169092282171078,8,9,7,2,0,2,4,1,6,2,1,703.7987456879691,7
21167,2,2,5,5,4,4,4,2,4,1.2835487870542037,4,4,7,0,9,1,4,2,1,2,1,638.2,7
21168,3,3,9,4,9,8,3,1,3,5.274540254000126,7,2,4,10,1,1,9,3,8,1,0,680.8098161016001,7
21169,0,3,1,5,2,7,0,2,0,2.0147654155215418,4,8,6,4,5,1,4,2,0,1,0,603.8867111260306,7
21170,1,2,1,5,6,4,1,2,6,3.6483175098252483,4,3,8,1,2,1,2,8,2,2,1,632.8951078597709,7
21171,2,3,6,9,7,9,2,1,7,3.557283033220473,8,10,7,2,1,2,8,6,4,3,0,723.8281509003385,7
21172,5,3,5,7,7,10,5,1,6,3.4457909145772287,9,4,6,9,0,2,5,3,8,3,0,718.3421554452187,7
21173,5,1,10,9,10,10,5,1,7,4.724516851398618,7,4,7,0,0,2,10,5,10,3,1,767.3264494458042,7
21174,0,3,2,7,2,9,0,2,0,4.93671563293767,6,9,6,9,9,1,4,6,0,1,0,601.3518824809496,7
21175,1,2,3,7,9,8,2,2,6,3.317819951051559,3,6,6,2,0,1,4,2,3,3,1,659.5690141125814,7
21176,1,3,2,5,10,9,4,2,7,2.0,9,5,6,4,2,2,5,3,4,3,0,676.5637414114238,7
21177,5,3,6,4,9,10,5,1,7,3.8096582306401165,5,6,7,1,4,2,3,5,10,3,0,724.157102530808,7
21178,4,2,8,5,3,3,1,1,4,2.3372271327554204,6,2,8,8,2,2,6,5,4,3,1,666.2,7
21179,2,2,10,8,9,3,3,1,5,4.905524792329674,8,10,7,0,2,1,7,3,7,2,0,710.9873483514484,7
21180,2,4,1,6,7,8,1,1,2,2.364263635303705,2,0,7,4,4,1,6,2,4,1,1,632.5770322731336,7
21181,4,1,6,10,6,10,2,1,7,5.529790894473467,7,9,7,0,2,2,9,7,4,2,1,743.559581788947,7
21182,1,4,7,4,9,4,5,1,7,4.064130487422849,4,9,5,10,4,1,9,4,3,3,1,676.0030072762063,7
21183,2,1,7,6,4,10,2,1,7,3.0,7,1,7,0,1,2,4,3,8,2,0,705.1383002912755,7
21184,0,2,2,3,3,7,1,1,4,2.0,4,5,6,10,3,2,5,2,6,1,0,641.4802375828078,7
21185,5,2,3,4,6,5,1,1,8,5.899131762385598,8,5,8,0,1,2,6,7,7,3,1,720.4944331009782,7
21186,2,1,4,3,3,4,1,1,7,2.343560474775704,4,2,7,2,2,2,3,1,7,2,0,662.0748483798205,7
21187,2,4,3,7,3,10,2,1,10,5.0,10,2,6,5,1,1,4,4,6,2,0,676.0725959884517,7
21188,2,2,9,4,8,8,2,1,6,4.884819872961339,4,1,8,9,2,1,2,4,3,2,1,657.8520968920171,7
21189,4,2,6,5,5,5,3,1,7,1.831863113251422,5,6,6,6,4,2,6,2,7,2,0,687.546912537828,7
21190,2,4,7,4,5,7,5,1,7,5.339205232267924,4,6,7,1,1,2,7,6,6,2,0,707.4026423545206,7
21191,4,2,7,3,4,5,3,1,8,2.3496580285471707,6,3,8,3,2,2,9,2,10,4,0,705.167129949152,7
21192,3,2,10,7,10,10,4,1,6,2.0,8,5,8,0,1,2,4,3,6,1,1,734.3368242967581,7
21193,3,3,3,4,7,3,1,1,6,4.7288525634998155,9,0,8,5,2,1,8,6,5,2,1,673.3743929515508,7
21194,5,3,7,8,10,8,3,1,6,4.778435974960268,5,7,8,0,3,2,9,8,7,3,1,735.6628752033387,7
21195,2,1,7,8,6,10,1,1,7,2.6801319311034515,6,1,6,0,1,2,3,3,7,2,0,705.923577820469,7
21196,2,2,0,1,9,1,2,1,7,6.230829189154012,9,1,7,5,2,2,5,2,3,2,0,662.6690928649458,7
21197,1,1,4,8,6,7,1,1,7,7.543141355119632,10,3,7,0,1,2,10,7,5,1,0,723.7700209111101,7
21198,3,3,9,9,6,10,1,1,5,1.3806497256381356,9,2,7,7,1,2,5,2,6,2,0,695.6712923765372,7
21199,1,1,7,9,6,6,0,1,7,4.842983372640475,7,3,7,1,0,2,4,3,5,2,0,696.8785083136797,7
21200,2,3,8,3,10,10,4,2,2,1.378476423485869,6,3,3,0,3,2,10,2,8,3,0,683.5896009786406,7
21201,2,4,2,7,8,4,1,2,5,3.911167184462024,3,4,7,0,6,1,4,3,3,3,0,636.9170052621381,7
21202,2,1,4,3,3,3,1,1,7,2.0,3,2,7,3,1,2,4,1,8,2,0,661.8085870676618,7
21203,2,2,5,9,5,10,1,1,6,3.553647648802358,7,4,6,6,2,2,7,4,8,1,0,699.445062068413,7
21204,1,3,4,5,6,9,3,1,6,6.6664304505278,6,5,6,6,4,2,7,7,4,3,0,682.2339947385221,7
21205,2,3,7,5,4,5,0,1,4,2.4195249932833254,5,5,6,10,3,1,6,2,8,1,0,644.0751974603717,7
21206,3,4,10,10,9,9,5,1,8,1.0,3,4,5,0,1,2,10,1,9,2,1,724.220109345303,7
21207,5,1,10,8,6,4,5,1,8,3.8849972078644397,3,9,7,0,1,1,6,3,3,2,0,714.6118311926961,7
21208,3,3,8,4,3,10,2,1,3,3.0,9,0,7,7,1,1,6,1,3,2,0,661.2568236307126,7
21209,3,3,5,5,10,10,5,1,8,3.735486540177457,9,5,7,0,2,2,10,5,6,2,1,731.9683837157752,7
21210,4,2,7,7,8,6,4,2,8,5.170477938173917,5,5,7,9,1,2,6,6,7,4,1,700.2216213196261,7
21211,2,4,6,7,7,8,2,1,8,7.590522146994796,9,3,6,0,2,2,9,8,5,3,0,716.7857832204921,7
21212,3,1,10,8,3,5,2,1,5,4.577310886603811,6,2,7,0,1,2,8,5,9,2,0,717.1783191917738,7
21213,2,2,7,4,3,5,3,1,8,4.356387112197826,6,5,5,5,2,2,8,3,7,1,0,687.7930838663407,7
21214,2,3,10,8,9,9,4,1,6,3.9962899607217715,6,5,7,0,5,1,10,1,9,2,1,711.8974029725052,7
21215,1,3,6,5,7,7,3,1,5,6.601706216706511,6,5,5,7,5,2,6,8,5,2,1,684.2805118650119,7
21216,2,4,1,6,8,7,1,1,2,1.0750545026227845,3,1,7,4,4,1,5,3,3,1,0,633.1600436020982,7
21217,4,2,7,7,8,7,5,1,8,5.949773087012437,9,3,7,0,3,2,10,7,7,3,1,736.3100453825975,7
21218,4,2,7,10,8,10,2,1,8,5.4698948790239665,3,8,7,10,3,1,2,3,4,3,0,690.1852421159268,7
21219,5,1,10,8,10,8,4,2,7,7.7603419959647075,2,10,6,0,0,2,9,7,10,3,0,752.1553502076671,7
21220,4,1,4,2,9,5,4,1,8,2.051670742743969,8,3,6,0,2,2,4,2,9,4,0,713.9896658514512,7
21221,2,2,4,9,7,5,3,2,9,3.0,9,4,5,0,1,2,6,3,10,4,1,700.2420553474443,7
21222,3,1,5,4,6,6,4,1,2,4.051279099971028,5,10,6,1,2,1,4,7,7,2,1,690.3461511899739,7
21223,2,3,9,4,6,10,2,1,6,2.6942005856344746,7,4,8,3,6,2,10,3,6,1,1,696.5603396290982,7
21224,3,1,8,5,9,10,1,1,8,7.7309701481915996,6,3,7,0,0,2,10,8,10,2,0,749.3,7
21225,3,4,3,8,9,5,2,1,3,1.0,3,1,7,5,2,1,8,3,4,1,1,635.2489870195617,7
21226,3,4,3,9,9,4,2,2,3,1.1858582887587799,3,1,7,4,2,1,9,4,4,2,1,636.4765653743208,7
21227,2,1,4,8,10,10,5,1,8,4.48590546713584,7,10,6,0,1,2,10,5,7,4,1,750.2288582007037,7
21228,1,3,9,6,7,10,2,1,8,3.787901988292265,5,5,7,4,2,2,7,2,4,2,0,697.5818529824384,7
21229,1,1,10,5,4,4,5,1,6,1.2706276159329195,3,3,8,0,1,2,7,1,7,2,1,698.2488451887631,7
21230,4,3,10,9,4,10,3,1,7,2.7830271746804174,5,1,8,0,1,1,4,1,4,2,0,690.0905510855753,7
21231,2,3,3,5,6,4,3,2,3,2.013676863640965,4,4,7,0,6,1,5,4,2,2,1,638.2,7
21232,2,3,0,6,7,4,1,1,8,3.318608041237961,8,7,6,9,1,1,8,5,7,2,0,662.0583663298955,7
21233,3,1,1,7,4,4,3,1,6,7.810672900762549,4,6,7,1,5,2,7,6,7,3,0,703.082041743003,7
21234,2,1,5,4,2,4,0,2,6,2.1176490284735587,4,1,7,4,0,1,9,1,9,2,0,638.4,7
21235,4,3,6,9,6,10,3,2,6,6.0,7,8,8,0,2,2,10,3,10,2,0,729.6229217902211,7
21236,4,4,4,4,6,6,2,1,1,1.0,4,1,8,5,5,1,4,1,5,2,1,628.8867168121403,7
