,FRUITS_VEGGIES,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE,DAILY_STRESS
23590,4,2,10,8,6,9,4,1,4,7.98657921939188,7,8,7,4,0,1,7,1,6,3,0,701.9013420780608,5
23591,3,4,6,5,6,4,3,1,5,1.614125497104884,5,8,6,0,3,2,4,8,5,2,0,681.9896635439203,5
23592,3,4,9,10,5,7,5,1,8,6.624839222215961,4,5,6,7,1,1,8,10,7,4,1,703.2161736147956,5
23593,2,2,1,5,5,2,5,1,7,1.1919776843669636,6,2,6,7,4,2,10,0,3,3,0,648.1171921895284,5
23594,4,10,8,7,5,2,5,2,6,2.202519829230318,9,2,7,0,8,1,3,2,10,3,1,660.1949136669991,5
23595,3,4,4,9,3,9,4,2,3,2.847139489693785,4,3,6,5,3,1,10,1,2,2,0,639.6095650304181,5
23596,4,3,7,7,3,1,4,1,3,1.0,2,1,5,6,5,2,3,2,3,3,1,635.7818756894361,5
23597,2,4,6,5,10,6,4,1,6,1.841723361744676,1,0,7,5,3,2,4,0,2,1,1,635.5302041022809,5
23598,3,1,4,4,4,2,3,2,7,2.4197784812149705,8,5,6,10,1,1,6,1,4,2,1,616.3109968345327,5
23599,4,8,7,10,8,4,5,2,8,2.2387537793517596,5,1,6,0,8,2,10,3,4,3,1,681.2820060469628,5
23600,2,6,1,0,10,3,2,1,2,2.7894816296059752,1,3,6,3,3,1,2,0,3,3,0,610.063163059244,5
23601,4,8,10,10,9,6,5,1,8,7.167359733138628,9,9,6,5,1,1,10,9,5,2,0,739.4665280533723,5
23602,3,9,3,4,10,0,1,1,3,3.9160757694897734,7,0,7,2,1,1,9,1,5,2,1,655.7160757694897,5
23603,3,9,1,8,3,2,1,1,8,2.0,6,0,9,6,0,2,3,0,9,4,1,663.9231450610338,5
23604,2,0,8,9,6,7,5,2,2,3.0,5,9,7,7,1,2,9,9,1,3,1,674.2864712707942,5
23605,2,2,3,2,4,3,3,1,2,2.3404364673786833,4,0,7,4,7,2,6,0,1,2,1,611.9042516010912,5
23606,2,1,3,8,10,2,3,1,3,0.5431561882557485,3,4,6,5,5,2,10,0,3,2,1,629.5851569988342,5
23607,4,9,4,4,10,0,5,1,2,0.09930220275369295,5,0,10,0,0,2,10,2,9,2,0,696.1360708360429,5
23608,1,3,4,4,8,2,4,2,5,4.0,4,3,6,1,8,1,4,4,10,2,1,624.5164543717177,5
23609,2,3,5,7,6,2,0,2,1,2.0,10,2,6,6,4,1,2,1,3,1,0,601.8,5
23610,1,3,5,6,10,5,2,2,3,2.171699551343546,3,1,7,7,10,2,6,1,5,2,1,616.1141502243282,5
23611,1,5,2,3,4,3,2,1,1,2.0,6,5,5,10,2,1,4,10,6,1,0,629.8581737071972,5
23612,4,0,4,1,3,2,1,1,3,2.373587477859652,3,7,5,3,3,1,1,8,3,2,0,606.0845337035053,5
23613,3,10,3,4,7,0,0,1,3,2.558814448300235,4,1,6,0,9,2,5,0,9,3,0,631.9823608114732,5
23614,3,2,3,9,7,8,1,2,5,5.048595211230374,4,2,5,10,5,1,10,6,3,3,0,630.324487514104,5
23615,1,1,2,2,1,0,0,1,3,0.8699522174888613,1,0,6,0,5,2,2,0,3,3,1,579.4309378827355,5
23616,4,8,5,9,8,5,5,2,7,4.0,4,2,6,1,7,2,10,3,5,3,1,683.7545084964029,5
23617,1,1,5,3,10,1,0,2,7,1.1111909588259195,4,0,7,5,0,2,3,3,1,2,1,610.0778336711782,5
23618,1,0,3,8,10,0,5,2,3,0.0,4,0,5,8,1,2,0,0,1,3,1,596.749449989789,5
23619,4,6,2,7,10,5,5,1,5,4.474006428483156,6,1,7,10,9,1,10,5,4,2,0,666.7850160712079,5
23620,1,2,3,1,2,0,0,1,3,0.0,3,0,8,10,10,1,2,1,8,2,0,568.5893956589348,5
23621,1,3,1,6,1,1,0,1,0,2.0102840538813567,1,0,6,10,9,1,7,2,2,2,0,560.9097698511873,5
23622,4,10,3,0,5,7,1,1,9,2.0,7,10,7,4,4,2,6,3,9,1,1,688.7913276090557,5
23623,2,1,6,1,2,0,0,2,5,0.08820170378987069,5,9,6,10,3,1,7,0,1,3,0,579.4821312450131,5
23624,1,2,5,6,4,4,2,1,3,1.39312265842307,5,1,5,6,7,2,0,0,2,1,1,609.2572490633693,5
23625,1,1,3,3,3,1,1,1,4,0.0,5,1,5,6,3,1,8,0,0,2,0,575.6364258635829,5
23626,5,7,4,3,9,2,0,1,1,2.030937644731342,8,1,5,5,0,2,3,1,3,3,0,645.4773441118283,5
23627,1,3,2,1,2,2,3,1,9,7.882968614708993,5,9,4,0,0,1,4,4,4,1,0,648.1228829545555,5
23628,1,2,7,4,10,5,4,1,3,1.2264611084654362,9,1,7,1,5,2,9,3,5,3,1,666.0549516531737,5
23629,1,4,6,1,7,4,1,1,2,2.039782015172466,5,4,7,2,4,1,5,5,3,1,0,633.5258583098621,5
23630,1,2,1,10,10,2,1,1,4,4.044243103955515,7,1,7,9,1,1,4,2,6,3,0,636.2477878448022,5
23631,1,1,4,10,5,2,1,2,7,5.8709698754040955,6,1,7,2,0,1,7,0,1,2,1,628.467742468851,5
23632,4,8,0,10,10,0,5,2,3,2.6633260881617398,9,0,5,2,8,2,9,3,10,4,0,667.7989978264485,5
23633,4,2,9,7,10,8,1,1,7,2.506185146664829,9,1,4,0,2,1,10,0,10,2,1,674.0098463906711,5
23634,1,4,5,1,10,1,0,1,3,0.1614507850971718,2,1,6,2,0,1,1,1,1,1,0,604.455689161015,5
23635,0,4,5,3,4,3,2,1,7,6.0,4,1,6,7,2,1,10,6,1,2,1,633.042474258847,5
23636,4,2,0,1,2,0,1,1,4,0.5195550786107432,1,1,8,0,10,1,2,2,10,1,1,598.9078220314443,5
23637,4,6,5,5,6,5,4,2,5,4.290986275712968,6,8,6,7,5,2,6,4,4,1,0,667.5254082345723,5
23638,2,10,1,10,10,1,3,1,7,5.2913162989125375,10,3,7,0,0,2,4,1,4,3,1,697.8378153309787,5
23639,4,8,7,10,8,4,5,2,8,2.0297854644789686,5,1,6,0,8,2,10,3,4,3,1,680.9476567431664,5
23640,2,4,4,3,7,2,0,1,5,0.32261267848128317,3,0,7,10,2,1,2,1,1,2,1,584.8225133751893,5
23641,4,4,5,10,10,2,4,1,8,2.235037214803825,7,3,5,0,0,2,4,9,10,4,0,704.1478809126278,5
23642,5,10,4,5,9,5,5,1,8,1.8306885105200768,9,6,8,0,1,2,10,4,7,3,0,734.3767212763001,5
23643,1,3,3,2,4,2,3,1,2,1.0,3,0,5,0,8,1,1,1,1,3,1,579.2262070178268,5
23644,2,5,5,3,3,0,1,2,3,0.3304841008852064,5,0,7,10,8,1,3,0,5,3,1,579.3478630756639,5
23645,4,8,9,5,9,7,1,1,5,3.085077869176988,8,3,6,2,1,2,10,6,3,2,0,710.0344498362733,5
23646,2,3,5,2,4,2,1,1,7,2.001717175064516,6,0,9,10,2,2,1,1,3,1,1,625.7993989887274,5
23647,2,4,4,3,6,5,3,1,9,5.0,5,7,6,0,1,2,5,3,4,1,0,688.0354693424971,5
23648,3,7,7,10,10,8,5,1,7,4.267027720478112,5,10,7,0,0,1,10,3,5,4,1,720.8387575715618,5
23649,4,8,6,10,8,2,5,2,8,2.829236012750232,8,8,6,9,0,2,8,10,4,4,1,704.4707639872497,5
23650,4,2,5,3,10,1,2,2,5,1.7823883294600873,7,0,7,0,3,1,5,1,1,2,1,624.2642698166784,5
23651,2,10,2,2,4,5,3,1,6,1.2654220768785867,10,10,7,1,3,1,9,4,9,2,0,690.9450486999422,5
23652,4,0,7,10,10,7,4,1,7,3.3004893856004323,8,8,7,8,0,1,6,5,6,3,0,696.2418596652817,5
23653,2,5,5,10,10,4,4,2,7,2.32582311756445,6,1,5,1,1,1,3,1,3,2,1,647.4584054293209,5
23654,2,2,2,6,10,5,3,1,3,3.2074786080370807,7,4,6,2,1,1,7,5,6,3,0,673.4493377070479,5
23655,0,8,4,7,5,4,1,1,5,4.538554488112688,3,1,6,7,8,1,5,2,4,1,1,625.2613246773409,5
23656,3,4,4,4,8,3,2,1,2,0.5383639425763824,6,2,7,1,7,2,3,1,3,2,0,636.2771085091049,5
23657,2,5,5,7,9,3,3,1,4,3.8520158526341652,3,4,6,10,5,2,8,7,3,3,1,658.3183873178928,5
23658,3,4,4,10,10,9,5,1,4,6.852557781901553,6,0,7,4,2,1,10,9,3,3,0,694.9,5
23659,2,2,3,2,2,2,2,1,5,2.710884716682319,3,10,7,0,3,1,1,2,3,3,0,625.4360536232989,5
23660,3,3,5,3,3,2,2,1,5,1.0,7,2,8,0,2,1,10,2,3,2,1,647.5558343146992,5
23661,4,10,9,9,4,9,5,1,7,1.3971171371049174,1,1,8,4,1,1,7,2,10,2,1,694.550066088719,5
23662,4,7,10,10,10,7,5,1,6,1.4069854996394024,5,3,7,0,4,1,5,10,7,2,0,708.3302203005048,5
23663,4,8,7,3,6,2,3,1,3,6.400879414959675,4,2,6,0,3,1,5,3,8,2,0,670.2422864788952,5
23664,1,3,2,10,8,5,2,2,4,3.6465392594532178,7,3,7,5,6,2,10,4,4,2,0,653.6603822216404,5
23665,3,2,4,9,8,7,3,1,7,4.458466424569258,9,3,7,4,0,2,5,6,10,3,0,698.9916932849138,5
23666,1,0,7,10,9,6,1,2,7,6.9240368734202935,1,4,7,0,7,1,4,3,6,3,0,635.915192625316,5
23667,4,10,4,10,8,0,4,1,4,2.0,5,1,6,10,6,2,5,0,10,4,0,651.8789797296109,5
23668,1,2,6,3,5,3,3,1,2,2.0986449588063483,5,3,5,4,2,1,4,1,4,2,0,606.5760162808953,5
23669,2,1,2,2,4,0,4,2,6,1.0,5,1,7,5,6,1,3,4,2,3,1,589.1,5
23670,3,10,6,8,5,5,4,1,4,1.0,4,0,7,0,2,2,2,3,3,2,1,676.4145700360657,5
23671,1,5,2,1,4,1,2,1,2,2.533217922768812,2,0,7,10,0,1,1,3,10,1,0,609.1863665991989,5
23672,3,2,0,9,4,0,1,2,0,0.034461259425,5,0,3,9,9,1,3,2,0,1,0,552.61378450377,5
23673,3,10,5,10,10,10,4,1,6,3.0303922731519046,10,2,6,0,1,1,10,8,3,3,0,717.4060784546303,5
23674,2,5,7,9,7,3,4,1,1,3.9491121430894403,3,8,8,0,2,2,10,3,3,4,1,680.8033130718699,5
23675,0,0,3,3,8,2,4,2,3,3.5129024161471976,1,0,5,8,9,1,3,1,1,2,0,573.5745145906797,5
23676,3,0,1,0,8,0,0,1,9,1.0,8,0,6,0,9,1,3,0,9,3,0,621.6440448013176,5
23677,3,6,4,6,10,2,3,2,7,5.0,5,10,7,10,2,2,9,2,3,4,1,665.2356288096768,5
23678,2,4,3,2,8,4,1,2,3,3.0161377997885417,2,10,4,8,2,1,4,3,2,1,1,602.566944689778,5
23679,1,2,3,5,6,2,4,1,2,1.3951050434212402,8,1,6,0,5,1,5,1,1,2,0,634.9283214261839,5
23680,3,1,4,2,5,2,1,1,6,1.0,4,0,7,0,0,1,6,1,8,2,0,638.2034327289886,5
23681,2,0,2,9,10,1,3,1,6,2.5224441454054647,4,0,6,6,3,2,5,4,3,3,1,637.3983784655675,5
23682,2,9,5,6,4,5,5,1,6,5.749153203910643,6,1,7,7,2,1,10,5,4,2,1,681.086780223324,5
23683,5,1,2,4,3,3,3,2,6,3.0,10,3,6,10,6,1,7,1,1,2,0,612.949919686786,5
23684,1,3,4,2,1,1,1,1,0,1.3942446968609432,6,0,6,0,6,2,0,0,8,2,0,605.9827340905828,5
23685,1,7,8,4,9,0,0,1,3,1.0,7,0,7,0,4,2,8,1,6,2,0,653.1494407443926,5
23686,2,4,5,5,6,2,1,2,2,3.3622680870985913,2,0,5,10,8,2,4,0,3,2,0,587.1434021306479,5
23687,2,4,10,10,10,9,5,1,7,6.725716463219949,7,9,7,8,7,2,9,6,8,3,0,723.4240045727619,5
23688,3,2,5,10,10,7,3,2,9,3.915038473024241,9,4,7,4,0,1,7,4,10,3,0,698.4989197159321,5
23689,4,7,10,8,5,5,3,2,6,3.0880414484801264,6,1,7,0,8,1,3,4,10,3,1,664.247175130912,5
23690,1,1,3,5,3,2,1,1,3,0.4434558363819041,6,0,6,10,1,1,7,1,1,3,0,586.3729335982714,5
23691,1,10,5,6,4,1,2,2,7,2.8063509560643385,3,3,6,0,8,1,2,1,5,2,0,616.249314735561,5
23692,5,10,7,5,5,4,2,1,8,1.408593240577512,7,2,7,10,6,2,6,8,6,1,0,670.4139847315957,5
23693,2,9,3,5,4,1,2,1,6,3.6131786846525538,5,1,7,0,5,1,2,1,5,2,1,618.3674802495801,5
23694,1,1,3,5,10,0,5,2,1,1.5235166162217073,7,0,6,2,1,1,3,0,0,2,1,607.3617583081109,5
23695,0,0,2,1,2,0,4,1,0,0.0,1,0,9,0,1,1,1,0,0,1,0,571.8976737697836,5
23696,2,1,9,3,8,2,4,1,2,0.11894313773456155,3,2,7,0,4,1,3,5,2,2,0,634.534581274246,5
23697,3,3,9,10,5,9,5,1,8,8.990496454257896,1,9,6,9,1,1,8,10,9,4,1,710.4708557930576,5
23698,3,3,7,10,10,5,3,1,7,5.280396623119247,5,3,6,0,4,2,10,6,2,3,0,695.2307704683303,5
23699,2,8,4,4,3,1,0,1,4,0.7015650876381233,1,0,8,0,0,1,10,0,9,2,1,632.7429571056284,5
23700,3,9,10,9,10,1,5,2,2,2.2403823886994836,8,4,5,10,2,2,5,2,5,3,1,664.2038470445202,5
23701,4,3,3,9,10,1,4,1,2,1.6881009199957195,3,0,6,10,2,1,5,3,2,3,0,619.7054688040056,5
23702,3,0,8,9,10,0,0,1,9,7.951619479160366,2,1,5,0,6,1,1,0,0,3,1,628.5671381653635,5
23703,2,9,2,3,5,5,4,1,5,1.0923701489813435,9,10,7,0,4,1,9,5,9,2,0,690.4706817914262,5
23704,0,1,2,10,10,3,0,1,3,3.971533042390589,5,4,5,0,2,1,4,1,1,3,1,622.9654740025017,5
23705,1,3,10,10,10,2,4,1,6,3.3377635346416548,8,1,7,3,4,2,4,1,5,2,1,681.5882981953811,5
23706,0,1,6,5,3,2,4,2,3,0.2659702374106937,1,0,6,10,8,1,2,0,0,2,1,555.9063880949642,5
23707,2,2,5,3,9,3,1,1,4,0.7122108159174743,2,1,7,10,3,2,5,1,5,3,0,622.5474807210612,5
23708,3,10,10,10,10,9,3,1,8,2.0,9,2,6,0,9,1,10,1,4,1,1,695.632490229366,5
23709,3,8,0,10,10,0,5,1,3,3.0,9,0,5,2,7,1,10,3,10,3,0,668.0771868511416,5
23710,1,2,5,10,5,8,5,1,7,4.127951661552992,4,10,7,10,5,2,10,2,7,3,0,685.3905546830304,5
23711,1,2,3,3,9,4,2,1,6,2.0544523616796004,8,3,5,4,8,1,3,0,3,2,1,617.7017297435957,5
23712,3,4,5,3,4,3,0,1,7,3.0,6,2,7,0,1,1,4,2,6,3,1,648.4813602749146,5
23713,3,1,1,10,10,3,3,1,5,3.0,5,1,6,3,5,2,10,2,0,2,1,651.32449352653,5
23714,1,9,4,0,9,0,1,1,6,0.3604043900305449,5,0,6,2,0,1,0,1,6,1,1,623.7530496834282,5
23715,0,0,2,1,4,0,0,1,1,2.3334073221591103,7,4,8,4,5,1,0,1,10,2,0,583.1003773430115,5
23716,5,8,2,7,5,6,3,1,3,5.0,7,6,7,0,5,2,7,5,9,2,0,704.806356308846,5
23717,1,0,4,3,10,4,3,1,5,3.0,6,3,6,2,5,1,8,8,4,3,1,647.2714686583332,5
23718,2,4,4,3,10,4,2,1,5,3.0,7,7,7,1,5,2,9,1,2,1,1,671.6512301756809,5
23719,1,4,4,5,5,2,2,1,2,2.0094539672298666,4,2,5,5,3,1,5,1,10,2,1,634.4037815868919,5
23720,4,9,6,10,3,10,3,1,7,4.200651017403761,6,8,5,10,5,2,10,2,10,3,1,702.9944663520681,5
23721,3,9,5,10,5,2,4,1,8,3.0053513584400022,4,4,6,0,10,2,4,1,6,3,1,663.47591888702,5
23722,5,9,4,2,9,3,5,1,3,2.269436462848322,10,0,6,0,1,1,9,1,3,3,0,674.9179624308565,5
23723,2,4,4,7,6,5,2,2,3,3.9976824520951864,7,0,6,2,5,1,4,1,3,2,0,620.2986094712571,5
23724,1,1,5,10,7,1,4,2,6,2.0,2,1,7,0,7,2,4,1,4,3,1,632.8425894829688,5
23725,2,5,4,8,7,5,4,2,5,2.0,9,1,6,8,1,2,9,0,4,2,0,655.5506134310002,5
23726,3,2,6,10,8,4,4,1,6,1.0,6,1,7,5,3,2,3,4,6,2,0,664.2670936693215,5
23727,1,1,4,10,9,4,2,2,7,2.0,3,4,7,0,9,1,4,1,6,3,1,628.3382447503504,5
23728,1,2,1,0,1,2,4,1,0,2.9886683709408652,1,0,6,0,9,1,9,0,3,2,0,567.9084987217943,5
23729,4,10,4,2,5,1,4,1,5,5.811273085376384,7,2,6,0,2,1,4,2,7,2,0,669.250327177233,5
23730,3,9,5,5,2,0,3,1,1,0.0,3,1,5,0,6,2,3,0,8,3,1,634.6807980829623,5
23731,3,3,6,9,5,2,4,1,5,1.381633657721938,7,2,5,9,3,2,4,1,2,2,0,650.5381633657722,5
23732,4,1,3,9,10,3,5,2,6,4.115575724498023,7,1,5,10,4,1,8,4,3,3,1,641.0432059051407,5
23733,3,4,6,9,3,4,3,1,4,5.200205636632626,3,2,7,7,2,1,5,4,9,3,1,644.9199862908912,5
23734,2,9,2,5,5,7,4,1,7,1.4176165189923258,4,2,6,9,1,1,4,4,5,2,1,646.1450259588565,5
23735,3,1,1,2,1,2,0,1,8,0.0,2,0,7,1,7,2,2,0,3,3,1,599.6179304325696,5
23736,2,2,2,3,3,1,4,1,1,0.553701027070741,4,1,9,0,7,1,2,1,10,2,0,611.5107402054141,5
23737,0,1,2,3,8,5,1,2,6,2.0,3,2,6,7,4,1,3,2,2,3,0,595.9765685833456,5
23738,2,0,6,9,10,0,0,1,2,0.31259363586376243,7,0,8,4,1,1,4,0,5,3,1,615.9871067293722,5
23739,2,3,3,3,10,2,0,2,3,3.0489968965353045,9,0,7,9,3,1,4,4,2,3,0,598.8906442585902,5
23740,4,9,4,3,9,4,4,1,8,1.693862659120407,8,5,7,3,7,2,3,1,7,3,1,686.2020214568565,5
23741,3,2,2,10,7,5,5,1,6,2.5491303362771727,10,1,7,10,1,1,3,6,7,2,0,670.953173706182,5
23742,3,3,6,10,10,4,3,1,6,6.367910170493758,9,2,7,6,1,1,6,1,3,2,1,688.0009706760619,5
23743,1,2,4,1,8,2,0,2,2,0.8459186710761784,5,0,6,0,10,1,5,0,6,1,1,579.0773463920629,5
23744,4,5,9,6,10,2,1,1,4,1.6977562760734295,8,0,6,8,3,1,3,1,2,3,1,648.251473849079,5
23745,3,7,0,8,9,3,3,1,8,10.0,9,6,8,3,1,2,10,7,8,1,0,721.1847781294005,5
23746,2,0,0,1,3,0,0,1,2,0.0,2,5,7,10,6,1,2,1,1,1,1,554.8432000799236,5
23747,1,5,3,7,8,1,4,1,1,2.26211149544171,4,0,6,10,5,1,6,0,10,2,0,636.0281993082049,5
23748,2,2,5,6,2,0,0,2,2,1.6365027118196775,4,0,4,9,5,1,5,0,5,3,1,569.3862732373171,5
23749,4,6,4,8,10,3,2,1,7,5.774136714627978,5,5,7,2,5,2,7,0,4,2,1,684.3080162074338,5
23750,1,0,6,5,8,2,0,1,1,1.8420744373985793,10,0,7,0,2,1,3,0,0,2,0,611.3945796307328,5
23751,2,0,0,1,3,0,0,1,2,0.0,2,5,7,10,6,1,2,1,1,1,1,555.3235861406035,5
23752,5,0,3,6,4,2,4,1,1,1.5217401158047765,2,4,6,10,0,1,6,1,8,3,0,636.1086960463218,5
23753,4,0,5,7,4,3,4,2,0,2.0,6,3,5,0,1,1,5,0,1,1,1,619.8887554667501,5
23754,3,4,10,6,7,4,4,1,8,4.13033016926512,6,4,6,0,7,2,8,1,7,3,1,689.547867932294,5
23755,2,5,5,6,6,1,4,2,5,0.0,4,0,6,5,10,2,4,0,2,3,1,609.1655589160158,5
23756,3,5,5,7,9,5,2,1,5,2.6333374134984084,5,3,6,1,7,2,4,2,4,1,1,660.5,5
23757,2,1,2,2,1,1,0,1,2,1.8634007668570018,1,0,6,0,7,1,2,0,2,2,0,567.9322186963432,5
23758,2,4,3,7,5,2,0,1,6,4.993469878901439,4,1,7,0,1,2,2,3,2,3,1,634.6138616861673,5
23759,1,1,5,2,3,0,0,2,2,3.414969817858516,3,0,5,0,8,1,0,2,1,2,1,555.9673360191032,5
23760,2,3,5,2,9,4,0,1,5,5.238352052677323,4,0,7,5,0,2,3,3,10,2,0,654.7012554221593,5
23761,1,2,4,1,9,0,1,2,1,1.467663974968925,5,0,6,9,0,2,4,1,1,2,1,590.2007479812268,5
23762,2,9,7,9,10,5,4,2,9,7.977973078776183,6,1,5,10,0,2,9,8,9,3,1,702.7052842387376,5
23763,4,3,6,4,8,2,5,1,8,2.0,7,7,6,10,3,2,3,2,3,2,1,669.1003640362106,5
23764,2,2,2,2,1,3,4,1,3,2.0,5,7,8,9,0,1,6,2,6,3,0,614.5740230151287,5
23765,0,1,2,10,9,0,2,2,2,0.4510195505583582,1,1,4,0,2,1,4,1,1,2,0,595.6136745842741,5
23766,3,10,8,3,10,1,2,1,4,3.4385479238477514,8,10,7,10,0,1,2,1,7,2,0,666.0763959256511,5
23767,2,9,2,10,3,7,4,1,0,1.0336691782138727,10,0,5,0,3,1,6,5,3,3,0,678.22120904157,5
23768,1,4,6,7,4,2,2,1,2,3.1414877069647886,1,2,5,10,7,2,3,0,0,2,1,588.82973544908,5
23769,1,0,3,3,9,4,1,1,5,2.1677571438578154,6,5,6,3,4,1,7,5,3,2,0,644.474509285264,5
23770,1,4,2,2,9,6,1,1,6,1.7596114286997966,4,4,5,5,4,2,6,2,4,1,0,645.9874948573097,5
23771,1,2,2,1,5,0,0,1,1,4.0,4,0,8,0,4,1,0,0,10,2,1,598.9110600193413,5
23772,3,2,7,7,3,8,4,1,1,2.439582906709372,2,4,5,10,3,1,8,1,2,2,1,637.0676037613739,5
23773,0,0,0,1,1,0,0,2,3,0.13306653164811633,3,0,3,10,0,1,4,0,6,3,1,538.4536268151871,5
23774,5,8,5,5,10,2,2,1,8,2.907893696216714,8,2,7,1,9,2,5,0,8,3,1,684.2743435101074,5
23775,4,3,5,10,3,10,4,1,6,1.0,6,2,7,10,7,2,10,1,2,2,1,664.2642863983285,5
23776,2,10,4,0,2,2,0,1,5,0.5546573480350956,3,1,8,2,1,1,4,0,2,2,1,609.5,5
23777,2,6,10,10,8,5,5,2,6,5.2741816741618095,2,10,6,1,6,2,10,6,5,1,0,698.9822545022486,5
23778,3,7,10,7,8,4,1,1,7,4.578835381014608,5,2,7,9,1,1,7,3,4,1,0,660.6001418507149,5
23779,4,2,3,8,3,3,5,1,5,1.5368272832486582,5,4,6,10,3,2,7,1,2,2,1,649.3726627051778,5
23780,3,2,1,10,7,5,2,2,6,1.7653465582241505,7,0,7,0,1,1,10,2,3,2,0,659.856336758588,5
23781,0,4,5,7,10,3,4,1,1,4.090417821616862,3,1,7,0,3,1,3,0,10,2,1,645.472874653515,5
23782,0,0,4,4,10,3,0,1,7,5.130089643169173,2,3,7,0,7,1,4,1,4,4,1,605.5579940237888,5
23783,0,3,3,6,3,2,3,2,5,2.8734221380923706,1,1,6,0,2,1,5,1,10,4,1,623.017093244997,5
23784,2,5,7,9,6,5,2,1,4,9.40023153488055,5,3,6,4,0,2,5,6,8,1,1,682.7319490623263,5
23785,1,0,3,3,8,1,1,1,2,5.249624927892995,1,0,7,7,3,1,4,2,1,2,1,590.3161915753311,5
23786,4,1,5,6,10,9,2,1,9,4.441310290566227,6,10,6,10,1,1,6,4,8,2,0,695.8927206598115,5
23787,4,6,4,8,4,8,4,2,5,3.4014456309131935,4,7,7,7,3,2,6,7,3,2,0,671.2913262145208,5
23788,3,8,2,1,10,0,4,2,2,1.0,10,0,7,9,10,1,4,0,5,2,1,602.9772583081793,5
23789,2,4,0,7,4,0,4,1,5,1.1180078302783643,6,1,8,0,0,2,2,1,2,1,1,635.1515702449423,5
23790,4,7,3,10,10,5,2,1,7,3.0,1,10,5,4,2,2,10,3,3,2,1,678.9660238775361,5
23791,2,1,6,10,6,4,0,2,5,2.834835341848462,4,2,7,0,7,2,5,3,2,3,0,632.9079087022293,5
23792,1,2,4,3,1,2,3,1,0,1.7284529525887575,5,0,6,0,7,2,0,0,8,2,0,606.9853588577662,5
23793,3,5,10,2,5,1,2,1,7,2.402446637433669,8,1,7,9,4,2,10,1,6,2,0,663.9743727339026,5
23794,3,1,3,9,10,2,5,1,4,0.10274825245242336,8,0,9,0,0,2,10,0,7,3,0,690.3636790193594,5
23795,2,3,5,2,10,5,2,1,5,1.6219209505449366,9,1,6,4,2,1,5,1,3,2,1,638.8408249030177,5
23796,1,3,7,7,5,1,1,2,2,3.5660332746334658,1,2,5,10,6,1,4,0,0,3,1,587.3188598943402,5
23797,2,8,9,5,3,2,0,1,2,1.0,2,0,6,2,3,1,3,1,4,1,0,616.8295503345059,5
23798,1,1,3,0,7,3,1,2,2,1.1869715259518694,3,2,7,7,7,2,3,1,6,2,0,589.6658628133216,5
23799,2,1,2,3,4,0,1,1,1,0.8957267259261729,5,1,8,2,4,1,4,2,6,1,1,602.7037615585194,5
23800,4,10,6,10,8,2,4,1,4,2.5832665178130454,7,1,8,9,3,2,3,3,7,3,1,683.78302598194,5
23801,3,5,4,3,10,2,0,2,7,8.132128000145556,9,2,6,0,8,2,3,2,1,2,0,644.4312240002548,5
23802,4,10,5,8,6,3,3,1,9,8.0,8,8,7,0,3,2,4,9,10,4,1,725.7401132539428,5
23803,4,6,5,5,5,5,3,1,6,3.880897011472345,7,7,7,7,5,2,5,6,4,1,0,667.8369684368068,5
23804,0,5,5,2,4,3,2,1,7,6.0,4,1,6,7,1,1,10,7,1,2,1,632.9330861846097,5
23805,1,9,4,1,3,3,0,1,6,2.861774744121617,2,4,8,0,1,1,3,3,1,2,1,628.0272184301521,5
23806,0,2,6,2,1,0,1,1,0,0.8267146599310183,5,0,6,0,9,1,1,0,3,2,0,572.4891701562345,5
23807,4,3,7,3,4,0,1,1,0,0.2598598490714026,10,8,6,5,1,2,5,1,6,2,1,647.2582382565787,5
23808,5,9,2,8,10,8,3,1,10,10.0,8,3,6,0,1,2,10,7,10,2,1,751.2246986575243,5
23809,2,2,4,0,10,1,1,1,8,0.8665479817490869,3,1,7,4,2,2,10,0,2,2,0,623.4606765040303,5
23810,3,5,5,2,9,4,3,1,2,1.1436183272143075,5,1,6,0,9,2,4,0,2,2,1,638.5579801599357,5
23811,0,0,0,0,9,2,2,2,3,3.7215994646818666,1,0,7,9,5,2,4,0,10,2,0,588.3236796609652,5
23812,2,3,5,6,9,3,4,1,4,2.114032366367915,6,0,6,7,3,2,3,0,1,1,1,628.1030724885873,5
23813,3,8,7,2,4,1,2,1,7,3.732846433447082,10,10,6,10,2,2,7,0,4,2,1,673.6328464334471,5
23814,3,10,8,10,10,5,5,2,7,5.245372677187353,3,9,6,0,6,2,7,5,10,2,1,713.1944472126248,5
23815,1,1,4,1,3,2,0,2,1,0.9363211539691568,3,0,7,10,9,2,3,0,1,2,0,551.5,5
23816,1,1,4,8,6,2,3,1,7,1.974579816550996,4,0,6,10,9,1,3,2,6,2,1,607.004523792091,5
23817,2,3,3,1,10,2,4,1,2,1.8839773186518307,5,1,7,7,2,2,4,0,2,1,0,620.340886189123,5
